PLAYER,Team,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
James Posey,BOS,SF,74,24.6,7.4,2.3,5.6,41.8,1.4,3.8,38.0,1.3,1.6,80.9,4.4,1.5,0.9,1.0,0.3,1,0,12.16
Luke Walton,LAL,SF,74,23.4,7.2,2.9,6.5,45.0,0.4,1.1,33.3,1.0,1.5,70.6,3.9,2.9,1.4,0.8,0.2,0,0,12.23
Darko Milicic,MEM,C,70,23.8,7.2,3.1,7.1,43.8,0.0,0.0,0.0,1.0,1.7,55.4,6.1,0.8,1.4,0.5,1.6,11,0,10.89
Jason Kapono,TOR,SG,81,18.9,7.2,3.0,6.1,48.8,0.7,1.5,48.3,0.5,0.5,86.0,1.5,0.8,0.7,0.4,0.0,0,0,11.04
Kendrick Perkins,BOS,C,78,24.5,6.9,2.7,4.5,61.5,0.0,0.0,0.0,1.5,2.3,62.3,6.1,1.1,1.6,0.4,1.5,5,0,13.38
Channing Frye,POR,F,78,17.2,6.8,2.8,5.8,48.8,0.0,0.1,30.0,1.1,1.4,78.0,4.5,0.7,0.7,0.4,0.3,3,0,14.62
Tyrus Thomas,CHI,PF,74,18.0,6.8,2.5,5.9,42.3,0.0,0.1,16.7,1.7,2.4,74.1,4.6,1.2,1.0,0.6,1.0,6,0,14.91
Jarvis Hayes,DET,SF,82,15.7,6.7,2.6,6.1,43.1,0.9,2.4,37.6,0.5,0.7,75.0,2.2,0.8,0.6,0.6,0.1,0,0,13.01
Matt Barnes,GS,SF,73,19.4,6.7,2.6,6.1,42.3,0.7,2.5,29.3,0.8,1.1,74.7,4.4,1.9,1.2,0.7,0.5,2,0,12.99
Ronny Turiaf,LAL,C,78,18.7,6.6,2.4,5.1,47.4,0.0,0.0,0.0,1.8,2.4,75.3,3.9,1.6,0.9,0.4,1.4,0,0,14.81
Joakim Noah,CHI,C,74,20.7,6.6,2.4,5.0,48.2,0.0,0.0,0.0,1.8,2.6,69.1,5.6,1.1,1.2,0.9,0.9,8,0,15.71
Tony Allen,BOS,SG,75,18.3,6.6,2.3,5.2,43.4,0.2,0.8,31.6,1.8,2.4,76.2,2.2,1.5,1.5,0.8,0.3,0,0,10.81
Jeff Foster,IND,PF,77,24.5,6.4,2.7,4.8,55.0,0.0,0.0,0.0,1.1,1.9,59.3,8.7,1.7,0.8,0.7,0.4,10,0,15.44
Kurt Thomas,SEA,PF,70,22.6,6.3,2.8,5.7,49.2,0.0,0.0,0.0,0.8,1.1,66.3,7.2,1.0,0.7,0.8,0.8,4,0,14.08
Darius Songaila,WSH,PF,80,19.4,6.2,2.7,5.8,45.8,0.0,0.0,0.0,0.8,0.9,91.8,3.4,1.7,1.1,0.7,0.2,0,0,11.73
Erick Dampier,DAL,C,72,24.4,6.1,2.5,3.8,64.3,0.0,0.0,0.0,1.2,2.0,57.5,7.5,0.9,1.1,0.3,1.5,6,0,15.29
Johan Petro,SEA,C,72,18.2,6.0,2.6,6.1,41.9,0.0,0.0,0.0,0.9,1.2,73.6,5.1,0.4,1.0,0.5,0.6,3,0,10.01
Bruce Bowen,SA,SF,81,30.2,6.0,2.1,5.3,40.7,1.1,2.7,41.9,0.6,0.9,65.2,2.9,1.1,0.6,0.7,0.3,0,0,6.94
Eduardo Najera,DEN,PF,78,21.3,5.9,2.2,4.7,47.3,0.7,1.9,36.1,0.8,1.1,70.8,4.3,1.2,0.8,0.9,0.5,0,0,12.05
Rodney Carney,PHI,SG,70,14.8,5.8,2.3,5.6,40.3,0.5,1.7,31.7,0.8,1.2,67.9,2.1,0.5,0.5,0.6,0.3,0,0,12.19
Corey Brewer,MIN,F,79,22.8,5.8,2.3,6.2,37.4,0.1,0.5,19.4,1.1,1.4,80.0,3.7,1.4,1.1,1.0,0.3,0,0,8.35
Ime Udoka,SA,F,73,18.0,5.8,2.2,5.1,42.4,0.8,2.3,37.0,0.6,0.8,75.9,3.1,0.9,0.8,0.8,0.2,1,0,11.39
Jared Dudley,CHA,SF,73,19.0,5.8,2.2,4.8,46.8,0.1,0.6,22.0,1.2,1.6,73.7,3.9,1.1,0.7,0.8,0.1,4,0,13.63
Kris Humphries,TOR,PF,70,13.2,5.7,2.3,4.8,48.3,0.0,0.0,0.0,1.1,1.8,60.5,3.7,0.4,0.7,0.4,0.4,2,0,15.95
Sean Williams,NJ,PF,73,17.5,5.6,2.2,4.2,53.8,0.0,0.0,0.0,1.1,1.8,60.9,4.4,0.4,1.0,0.4,1.5,2,0,13.84
Royal Ivey,MIL,PG,75,19.2,5.6,2.0,5.0,39.4,0.5,1.4,32.7,1.1,1.6,72.7,1.6,2.1,1.0,0.6,0.1,0,0,9.00
Reggie Evans,PHI,C,81,23.2,5.2,1.9,4.3,43.9,0.0,0.0,100.0,1.5,3.2,46.7,7.5,0.8,1.3,1.1,0.1,4,0,10.99
Fabricio Oberto,SA,C,82,20.1,4.8,2.2,3.6,60.8,0.0,0.0,0.0,0.5,0.7,60.7,5.2,1.2,0.6,0.5,0.2,4,0,13.57
Ben Wallace,CHI,PF,72,30.6,4.8,1.9,4.9,39.2,0.0,0.1,0.0,1.0,2.3,42.6,8.4,1.5,0.9,1.2,1.6,4,0,12.00
Joel Przybilla,POR,C,77,23.6,4.8,1.9,3.2,57.6,0.0,0.0,0.0,1.1,1.6,68.0,8.4,0.4,1.2,0.2,1.2,4,0,12.10
Quincy Douby,SAC,SG,74,11.8,4.8,1.8,4.5,39.4,0.6,1.6,34.4,0.6,0.7,92.3,1.1,0.7,0.8,0.4,0.2,0,0,10.04
Spencer Hawes,SAC,PF,71,13.1,4.7,2.1,4.5,45.9,0.1,0.3,19.0,0.5,0.8,65.5,3.2,0.6,0.8,0.2,0.6,2,0,11.90
Malik Allen,NJ,PF,73,15.0,4.6,2.2,4.5,48.0,0.0,0.0,50.0,0.3,0.3,92.0,2.7,0.6,0.6,0.3,0.4,0,0,9.78
Brevin Knight,LAC,PG,74,22.6,4.6,1.9,4.6,40.4,0.0,0.1,0.0,0.8,1.0,87.3,1.9,4.4,1.0,1.4,0.1,1,0,11.29
Jason Smith,PHI,F,76,14.6,4.5,1.9,4.1,45.5,0.1,0.2,28.6,0.7,1.1,65.9,3.0,0.3,0.6,0.3,0.7,0,0,10.74
Jacque Vaughn,SA,PG,74,15.4,4.1,1.6,3.8,42.8,0.0,0.1,30.0,0.8,1.1,76.3,1.0,2.1,0.7,0.3,0.0,0,0,9.08
Quinton Ross,LAC,SF,76,19.8,4.1,1.7,4.4,39.1,0.1,0.3,42.9,0.5,0.8,66.7,2.3,1.2,0.4,0.6,0.4,0,0,7.53
Jared Jeffries,NY,PF,73,18.2,3.7,1.5,3.7,40.0,0.1,0.3,16.0,0.7,1.3,52.7,3.3,0.9,0.9,0.5,0.3,1,0,8.05
Arron Afflalo,DET,G,75,12.9,3.7,1.3,3.2,41.1,0.1,0.6,20.8,0.9,1.2,78.2,1.8,0.7,0.5,0.4,0.1,0,0,10.07
Chuck Hayes,HOU,PF,79,19.9,3.0,1.4,2.8,51.1,0.0,0.0,0.0,0.1,0.3,45.8,5.4,1.2,0.8,1.1,0.5,0,0,11.11
DeSagana Diop,DAL,C,79,16.4,2.9,1.2,2.3,52.2,0.0,0.0,0.0,0.5,0.9,54.3,5.0,0.5,0.7,0.3,1.1,1,0,12.40
Sergio Rodriguez,POR,PG,72,8.7,2.5,1.0,2.7,35.2,0.2,0.8,29.3,0.3,0.5,65.8,0.8,1.7,0.7,0.3,0.0,0,0,8.99
Adonal Foyle,ORL,C,82,9.4,1.9,0.9,1.9,45.8,0.0,0.0,0.0,0.2,0.4,47.1,2.5,0.2,0.4,0.2,0.5,0,0,9.74
Jason Collins,NJ,C,74,15.8,1.9,0.7,1.5,46.9,0.0,0.0,0.0,0.5,1.0,45.9,2.4,0.3,0.6,0.3,0.3,0,0,3.40
Jarron Collins,UTAH,C,70,10.0,1.7,0.5,1.2,43.9,0.0,0.0,0.0,0.7,1.1,62.2,1.7,0.5,0.3,0.1,0.1,0,0,6.09
Dominic McGuire,WSH,PF,70,9.9,1.3,0.6,1.5,37.9,0.0,0.1,16.7,0.2,0.5,43.8,2.0,0.6,0.6,0.3,0.4,0,0,6.56
