PLAYER,Team,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
Jason Collins,NJ,C,81,23.5,5.7,1.7,4.2,41.4,0.0,0.0,0.0,2.2,2.9,76.3,4.5,1.1,1.0,0.6,0.5,0,0,9.24
Vladimir Stepania,MIA,C,79,20.2,5.6,2.3,5.4,43.3,0.0,0.0,0.0,0.9,1.7,53.0,7.0,0.3,0.9,0.6,0.5,7,0,12.74
Earl Watson,MEM,PG,79,17.3,5.5,2.2,4.9,43.5,0.4,1.2,34.1,0.8,1.1,72.1,2.1,2.8,1.1,1.1,0.2,0,0,14.52
Marc Jackson,MIN,PF,77,13.5,5.5,2.0,4.5,43.8,0.0,0.0,100.0,1.5,1.9,76.5,2.9,0.5,0.8,0.3,0.4,3,0,13.32
Greg Ostertag,UTAH,C,81,23.8,5.4,2.1,4.0,51.8,0.0,0.0,0.0,1.2,2.4,51.0,6.2,0.7,1.3,0.2,1.8,6,0,10.33
Adonal Foyle,GS,C,82,21.8,5.4,2.3,4.2,53.6,0.0,0.0,0.0,0.9,1.3,67.3,6.0,0.5,0.9,0.5,2.5,4,0,13.92
Casey Jacobsen,PHX,SG,72,15.9,5.1,1.7,4.5,37.3,0.7,2.3,31.5,1.0,1.5,68.6,1.2,1.0,0.8,0.5,0.1,0,0,9.66
Junior Harrington,DEN,PG,82,24.4,5.1,2.1,5.7,36.2,0.1,0.3,25.0,0.9,1.4,65.2,3.0,3.4,1.9,1.0,0.2,1,0,6.41
Milt Palacio,CLE,PG,80,24.7,5.0,2.0,4.9,41.8,0.1,0.5,21.6,0.8,1.1,74.7,2.9,3.2,1.6,0.9,0.2,1,0,8.24
Mark Blount,DEN,C,81,17.3,5.0,1.9,4.3,43.2,0.0,0.0,0.0,1.2,1.7,72.7,3.8,0.7,1.3,0.5,0.8,1,0,9.93
Alan Henderson,ATL,PF,82,18.2,4.8,1.9,4.0,46.8,0.0,0.0,0.0,1.1,1.7,63.8,4.9,0.5,0.7,0.4,0.4,2,0,11.31
Andrew DeClercq,ORL,C,77,17.2,4.7,1.9,3.6,53.4,0.0,0.0,0.0,0.9,1.4,64.4,4.4,0.7,1.1,0.5,0.5,1,0,10.27
Bo Outlaw,PHX,PF,80,22.5,4.7,1.9,3.5,55.0,0.0,0.0,0.0,0.9,1.5,62.1,4.6,1.4,1.0,0.6,0.9,1,0,11.22
Mark Jackson,UTAH,PG,82,17.9,4.7,1.8,4.5,39.8,0.3,1.2,28.4,0.7,1.0,76.3,2.1,4.6,1.9,0.6,0.0,0,0,12.62
Kelvin Cato,HOU,C,73,17.1,4.5,1.8,3.5,52.0,0.0,0.1,0.0,0.9,1.7,53.2,5.9,0.3,0.8,0.5,1.2,1,0,14.07
Bryon Russell,WSH,SF,70,19.8,4.5,1.5,4.4,35.3,0.7,2.0,32.9,0.8,1.0,76.8,3.0,1.0,0.8,1.0,0.1,0,0,8.89
George Lynch,NO,SF,81,18.5,4.5,1.8,4.4,40.9,0.3,1.0,35.4,0.5,0.9,55.4,4.4,1.3,0.6,0.8,0.2,2,0,12.21
Adrian Griffin,DAL,SG,74,18.6,4.4,2.0,4.6,43.3,0.1,0.3,25.0,0.4,0.4,84.4,3.6,1.4,0.6,1.0,0.1,0,0,10.98
Michael Doleac,NY,C,75,13.9,4.4,1.9,4.6,42.6,0.0,0.0,0.0,0.5,0.6,78.3,2.9,0.6,0.7,0.2,0.2,0,0,8.84
Moochie Norris,HOU,PG,82,16.8,4.4,1.6,4.0,40.6,0.1,0.5,24.4,1.0,1.4,68.4,1.9,2.4,1.0,0.7,0.0,0,0,12.07
Sean Rooks,LAC,C,70,19.2,4.2,1.8,4.2,42.1,0.0,0.0,0.0,0.7,0.8,81.0,3.1,1.0,0.9,0.5,0.6,0,0,7.33
Kevin Willis,SA,C,71,11.8,4.2,1.7,3.6,47.9,0.0,0.0,0.0,0.7,1.2,61.4,3.2,0.3,0.8,0.3,0.3,0,0,11.98
Trenton Hassell,CHI,SF,82,24.4,4.2,1.8,4.8,36.7,0.2,0.5,32.5,0.5,0.7,74.5,3.1,1.8,1.0,0.5,0.7,0,0,5.90
Steve Kerr,SA,G,75,12.7,4.0,1.5,3.4,43.0,0.7,1.7,39.5,0.4,0.5,88.2,0.8,0.9,0.5,0.4,0.0,0,0,11.69
Nikoloz Tskitishvili,DEN,SF,81,16.3,3.9,1.4,4.9,29.3,0.5,1.9,24.3,0.6,0.8,73.8,2.2,1.1,1.0,0.4,0.4,0,0,5.17
Brian Shaw,LAL,G,72,12.5,3.5,1.4,3.6,38.7,0.5,1.5,34.9,0.1,0.2,66.7,1.7,1.4,0.8,0.4,0.2,0,0,10.52
Raja Bell,DAL,SG,75,15.6,3.1,1.2,2.8,44.1,0.3,0.7,41.2,0.3,0.5,67.6,1.9,0.8,0.6,0.7,0.1,0,0,7.55
Stacey Augmon,NO,SF,70,12.3,3.0,1.1,2.7,41.1,0.0,0.1,0.0,0.8,1.0,75.0,1.7,1.0,0.6,0.4,0.1,0,0,9.24
Michael Curry,DET,SF,78,19.9,3.0,1.2,2.9,40.2,0.2,0.7,29.6,0.5,0.6,80.0,1.6,1.3,0.6,0.6,0.1,0,0,5.54
Kareem Rush,LAL,SG,76,11.5,3.0,1.3,3.2,39.3,0.3,0.9,27.9,0.2,0.3,69.6,1.2,0.9,0.8,0.1,0.1,0,0,6.37
Jeryl Sasser,ORL,G,75,13.7,2.6,0.9,2.8,30.9,0.2,0.6,29.5,0.7,1.0,67.9,2.5,0.9,0.5,0.6,0.2,2,0,7.99
Darvin Ham,ATL,SF,75,12.3,2.4,0.9,2.1,44.7,0.0,0.0,0.0,0.5,1.1,48.1,2.0,0.5,0.9,0.2,0.3,0,0,5.18
Jeff Foster,IND,PF,77,10.4,2.1,0.8,2.3,36.0,0.0,0.0,0.0,0.4,0.8,54.0,3.6,0.7,0.4,0.4,0.3,1,0,10.88
DeSagana Diop,CLE,C,80,11.8,1.5,0.7,1.9,35.1,0.0,0.0,0.0,0.1,0.4,36.7,2.7,0.5,0.7,0.4,1.0,0,0,5.64
