PLAYER,Team,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
Eric Bledsoe,LAC,PG,81,22.7,6.7,2.5,6.0,42.4,0.4,1.4,27.6,1.2,1.6,74.4,2.8,3.6,2.4,1.1,0.3,1,0,10.81
Luc Mbah a Moute,MIL,F,79,26.5,6.7,2.5,5.4,46.3,0.0,0.1,0.0,1.7,2.4,70.7,5.3,0.9,1.0,0.9,0.4,8,0,11.51
Shaun Livingston,CHA,G,73,17.3,6.6,2.5,5.4,46.6,0.0,0.1,25.0,1.5,1.7,86.4,2.0,2.2,1.2,0.6,0.4,0,0,14.33
Mario Chalmers,MIA,G,70,22.6,6.4,2.2,5.5,39.9,1.2,3.3,35.9,0.8,0.9,87.1,2.1,2.5,1.3,1.1,0.1,0,0,10.29
Maurice Evans,ATL,SG,73,21.2,6.3,2.4,5.8,41.7,0.8,2.3,32.9,0.7,0.8,89.7,2.1,0.6,0.5,0.5,0.2,0,0,9.09
Ronnie Brewer,CHI,SF,81,22.0,6.2,2.5,5.3,48.0,0.1,0.3,22.2,1.1,1.6,65.4,3.2,1.7,0.7,1.3,0.3,0,0,13.87
Dante Cunningham,POR,F,78,21.0,6.2,2.8,6.1,46.2,0.0,0.2,7.7,0.6,0.8,72.6,3.6,0.6,0.7,0.7,0.6,3,0,10.71
James Jones,MIA,SG,81,19.1,5.9,1.8,4.3,42.2,1.5,3.5,42.9,0.7,0.9,83.3,2.0,0.5,0.3,0.4,0.2,0,0,11.09
Al-Farouq Aminu,LAC,PF,81,17.9,5.6,2.0,5.0,39.4,0.6,1.8,31.5,1.1,1.5,77.3,3.3,0.7,1.3,0.7,0.3,0,0,9.65
Jordan Hill,HOU,C,72,15.6,5.6,2.4,4.9,49.1,0.0,0.0,0.0,0.8,1.2,70.6,4.3,0.4,0.9,0.2,0.7,2,0,13.10
Gordon Hayward,UTAH,SF,72,16.9,5.4,2.0,4.1,48.5,0.5,1.0,47.3,1.0,1.3,71.1,1.9,1.1,1.0,0.4,0.3,0,0,10.73
Antonio McDyess,SA,PF,73,19.0,5.3,2.3,4.7,49.1,0.0,0.0,0.0,0.7,1.1,67.5,5.4,1.2,1.0,0.5,0.5,5,0,12.81
Ryan Hollins,CLE,C,70,16.9,5.3,1.9,3.1,59.8,0.0,0.0,0.0,1.6,2.3,68.1,2.7,0.4,1.0,0.3,0.6,0,0,10.69
DeShawn Stevenson,DAL,SG,72,16.1,5.3,1.8,4.6,38.8,1.3,3.5,37.8,0.5,0.6,76.7,1.5,1.1,0.6,0.3,0.1,0,0,9.88
Jeff Teague,ATL,PG,70,13.8,5.2,1.9,4.3,43.8,0.3,0.7,37.5,1.1,1.4,79.4,1.5,2.0,0.9,0.6,0.4,0,0,14.62
Thabo Sefolosha,OKC,SF,79,25.9,5.1,2.0,4.2,47.1,0.4,1.3,27.5,0.7,1.0,74.7,4.4,1.4,0.7,1.2,0.5,2,0,10.47
Vladimir Radmanovic,GS,SF,74,15.8,5.1,1.9,4.3,43.1,0.9,2.3,40.5,0.4,0.5,88.2,2.9,1.1,0.8,0.6,0.6,0,0,12.59
Zydrunas Ilgauskas,MIA,C,72,15.9,5.0,2.3,4.4,50.8,0.0,0.0,0.0,0.5,0.6,78.3,4.0,0.4,0.7,0.3,0.8,3,0,12.84
C.J. Watson,CHI,PG,82,13.3,4.9,1.8,4.8,37.1,0.5,1.4,39.3,0.8,1.1,74.2,1.1,2.3,0.9,0.7,0.1,0,0,12.84
Nick Collison,OKC,F,71,21.5,4.6,1.9,3.4,56.6,0.0,0.0,0.0,0.8,1.0,75.3,4.5,1.0,0.8,0.6,0.4,1,0,10.82
Brendan Haywood,DAL,C,72,18.5,4.4,1.8,3.1,57.4,0.0,0.0,0.0,0.9,2.5,36.2,5.2,0.3,0.7,0.2,1.0,2,0,11.71
Zaza Pachulia,ATL,C,79,15.7,4.4,1.4,2.9,46.1,0.0,0.0,0.0,1.7,2.3,75.4,4.2,0.7,0.9,0.4,0.3,4,0,12.42
Keith Bogans,CHI,SG,82,17.8,4.4,1.5,3.7,40.4,1.1,2.9,38.0,0.3,0.4,65.6,1.8,1.2,0.5,0.5,0.1,0,0,9.02
Jason Smith,NO,F,77,14.3,4.3,1.8,4.0,44.3,0.0,0.0,0.0,0.8,0.9,84.3,3.1,0.5,0.7,0.3,0.4,0,0,10.84
Earl Watson,UTAH,PG,80,19.6,4.3,1.6,3.8,41.0,0.5,1.3,33.6,0.7,1.0,67.1,2.3,3.5,1.5,0.8,0.2,1,0,10.24
Eric Maynor,OKC,PG,82,14.6,4.2,1.6,4.1,40.2,0.5,1.2,38.5,0.5,0.7,72.9,1.5,2.9,0.9,0.4,0.1,0,0,11.73
Steve Blake,LAL,PG,79,20.0,4.0,1.4,3.9,35.9,0.9,2.4,37.8,0.3,0.4,86.7,2.0,2.2,0.9,0.5,0.0,0,0,7.50
Greivis Vasquez,MEM,PG,70,12.3,3.6,1.4,3.3,40.8,0.4,1.2,29.1,0.5,0.6,77.3,1.0,2.2,1.0,0.3,0.1,0,0,9.47
Johan Petro,NJ,C,77,11.6,3.5,1.7,3.8,44.5,0.0,0.1,0.0,0.2,0.4,53.6,2.8,0.6,0.6,0.4,0.4,0,0,9.91
Omer Asik,CHI,C,82,12.1,2.8,1.0,1.7,55.3,0.0,0.0,0.0,0.9,1.8,50.3,3.7,0.4,0.8,0.2,0.7,1,0,11.82
Joel Anthony,MIA,C,75,19.5,2.0,0.7,1.3,53.5,0.0,0.0,0.0,0.6,1.0,64.4,3.5,0.3,0.5,0.1,1.2,0,0,7.29
