PLAYER,Team,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
Marreese Speights,LAC,F,82,15.7,8.7,3.0,6.7,44.5,1.3,3.4,37.2,1.5,1.7,87.6,4.5,0.8,0.8,0.3,0.5,4,0,17.62
Rondae Hollis-Jefferson,BKN,SF,78,22.6,8.7,3.0,6.9,43.4,0.2,0.9,22.4,2.4,3.2,75.1,5.8,2.0,1.5,1.1,0.6,8,0,13.71
Tony Snell,MIL,SG,80,29.2,8.5,3.1,6.8,45.5,1.8,4.4,40.6,0.6,0.7,81.0,3.1,1.2,0.7,0.7,0.2,1,0,9.75
Monta Ellis,IND,SG,74,27.0,8.5,3.3,7.5,44.3,0.6,1.8,31.9,1.3,1.7,72.7,2.8,3.2,1.8,1.1,0.4,0,0,9.99
Arron Afflalo,SAC,G,61,25.9,8.4,3.0,6.9,44.0,1.0,2.5,41.1,1.4,1.5,89.2,2.0,1.3,0.7,0.3,0.1,0,0,9.02
Norman Powell,TOR,SG,76,18.0,8.4,3.0,6.7,44.9,0.7,2.3,32.4,1.7,2.1,79.2,2.2,1.1,0.9,0.7,0.2,0,0,14.09
Troy Daniels,MEM,SG,67,17.7,8.2,2.8,7.4,37.4,2.1,5.3,38.9,0.6,0.8,79.6,1.5,0.7,0.7,0.3,0.1,0,0,10.48
Willy Hernangomez,NY,C,72,18.4,8.2,3.4,6.5,52.9,0.1,0.2,26.7,1.3,1.7,72.8,7.0,1.3,1.4,0.6,0.5,11,0,19.00
Willie Cauley-Stein,SAC,C,75,18.9,8.1,3.4,6.4,53.0,0.0,0.0,0.0,1.3,2.0,66.9,4.5,1.1,0.9,0.7,0.6,8,0,16.37
Ben McLemore,SAC,SG,61,19.3,8.1,3.0,6.9,43.0,1.1,2.8,38.2,1.1,1.5,75.3,2.1,0.8,1.0,0.5,0.1,0,0,9.87
Al Jefferson,IND,C,66,14.1,8.1,3.6,7.1,49.9,0.0,0.0,0.0,1.0,1.3,76.5,4.2,0.9,0.5,0.3,0.2,1,0,18.96
Tristan Thompson,CLE,C,78,29.9,8.1,3.4,5.6,60.0,0.0,0.0,0.0,1.4,2.7,49.8,9.2,1.0,0.8,0.5,1.1,19,0,15.32
Vince Carter,MEM,SG,73,24.7,8.0,2.6,6.7,39.4,1.5,4.1,37.8,1.2,1.6,76.5,3.1,1.8,0.7,0.8,0.5,0,0,11.69
Alex Len,PHX,C,77,20.3,8.0,3.0,6.0,49.7,0.0,0.2,25.0,1.9,2.7,72.1,6.6,0.6,1.3,0.5,1.3,11,0,15.04
Langston Galloway,NO,SG,74,20.2,7.9,2.8,7.4,38.0,1.6,4.2,39.0,0.7,0.9,79.7,2.1,1.3,0.6,0.6,0.1,0,0,10.41
D.J. Augustin,ORL,PG,78,19.7,7.9,2.5,6.6,37.7,1.2,3.5,34.7,1.7,2.1,81.4,1.5,2.7,1.2,0.4,0.0,0,0,11.01
Rajon Rondo,CHI,PG,69,26.7,7.8,3.3,8.1,40.8,0.7,1.9,37.6,0.4,0.7,60.0,5.1,6.7,2.4,1.4,0.2,6,1,13.59
Sergio Rodriguez,PHI,PG,68,22.3,7.8,3.1,7.9,39.2,1.4,3.7,36.5,0.3,0.4,66.7,2.3,5.1,1.9,0.7,0.1,1,0,11.13
Garrett Temple,SAC,SG,65,26.6,7.8,2.8,6.6,42.4,1.3,3.4,37.3,0.9,1.1,78.4,2.8,2.6,1.2,1.3,0.4,0,0,11.19
Justin Holiday,NY,SF,82,20.0,7.7,2.8,6.6,43.3,1.2,3.3,35.5,0.8,1.0,82.5,2.7,1.2,0.8,0.8,0.4,0,0,12.71
Matthew Dellavedova,MIL,PG,76,26.1,7.6,2.7,7.0,39.0,1.0,2.8,36.6,1.1,1.3,85.4,1.9,4.7,1.8,0.7,0.0,0,0,9.44
Andre Iguodala,GS,SG,76,26.3,7.6,2.9,5.5,52.8,0.8,2.3,36.2,0.9,1.3,70.6,4.0,3.4,0.8,1.0,0.5,0,0,14.37
Manu Ginobili,SA,G,69,18.7,7.5,2.5,6.4,39.0,1.3,3.3,39.2,1.2,1.6,80.4,2.3,2.7,1.4,1.2,0.2,0,0,13.94
Iman Shumpert,CLE,G,76,25.5,7.5,2.6,6.4,41.1,1.2,3.4,36.0,0.9,1.2,78.9,2.9,1.4,1.0,0.8,0.4,0,0,9.06
Isaiah Whitehead,BKN,G,73,22.5,7.4,2.8,7.0,40.2,0.6,2.0,29.5,1.2,1.5,80.5,2.5,2.6,1.9,0.6,0.5,1,0,7.59
Spencer Dinwiddie,BKN,PG,59,22.6,7.3,2.3,5.1,44.4,0.6,1.7,37.6,2.1,2.7,79.2,2.8,3.1,1.1,0.7,0.4,0,0,12.72
Danny Green,SA,SG,68,26.6,7.3,2.6,6.6,39.2,1.7,4.6,37.9,0.4,0.5,84.4,3.3,1.8,1.1,1.0,0.8,0,0,10.16
David Lee,SA,PF,79,18.7,7.3,3.1,5.3,59.0,0.0,0.0,0.0,1.0,1.4,70.8,5.6,1.6,1.0,0.4,0.5,7,0,18.48
Tyler Ulis,PHX,G,61,18.4,7.3,3.0,7.2,42.1,0.3,1.3,26.6,0.9,1.2,77.5,1.6,3.7,1.3,0.8,0.1,6,0,13.05
Thabo Sefolosha,ATL,SF,62,25.7,7.2,2.8,6.4,44.1,0.7,1.9,34.2,0.9,1.2,73.3,4.4,1.7,0.9,1.5,0.5,0,0,11.92
Tim Frazier,NO,PG,65,23.5,7.1,2.5,6.2,40.3,0.6,2.0,31.3,1.5,2.0,76.0,2.7,5.2,1.6,0.9,0.1,7,1,12.40
Larry Nance Jr.,LAL,PF,63,22.9,7.1,3.0,5.7,52.6,0.2,0.6,27.8,0.9,1.3,73.8,5.9,1.5,0.9,1.3,0.6,7,0,15.76
Brandon Jennings,NY,G,81,22.2,7.1,2.4,6.6,35.9,1.0,3.1,31.3,1.4,1.9,75.0,2.4,4.9,1.6,0.9,0.0,3,0,12.09
Matt Barnes,SAC,SF,74,24.0,7.1,2.5,6.4,39.1,1.2,3.6,33.1,0.9,1.2,78.7,5.2,2.6,1.4,0.6,0.4,4,0,10.36
Justin Anderson,DAL,G,75,16.4,7.1,2.5,5.8,42.5,0.8,2.6,29.9,1.4,1.7,79.1,3.3,0.9,0.9,0.5,0.3,0,0,13.96
Anthony Tolliver,SAC,PF,65,22.7,7.1,2.4,5.4,44.2,1.4,3.5,39.1,0.9,1.3,74.4,3.6,1.2,0.9,0.5,0.3,1,0,11.17
Joe Ingles,UTAH,SF,82,24.0,7.1,2.5,5.5,45.2,1.5,3.4,44.1,0.6,0.8,73.5,3.2,2.7,1.3,1.2,0.1,0,0,12.44
Solomon Hill,NO,SF,80,29.7,7.0,2.3,6.0,38.3,1.2,3.4,34.8,1.3,1.6,80.5,3.8,1.8,1.0,0.9,0.4,0,0,8.06
Justin Hamilton,BKN,C,64,18.4,6.9,2.7,5.9,45.9,0.9,2.8,30.6,0.6,0.8,75.0,4.1,0.9,0.7,0.5,0.7,1,0,13.61
T.J. McConnell,PHI,PG,81,26.3,6.9,2.9,6.3,46.1,0.1,0.7,20.0,0.9,1.1,81.1,3.1,6.6,2.0,1.7,0.1,5,0,13.73
Patrick Patterson,TOR,PF,65,24.6,6.8,2.4,5.9,40.1,1.4,3.9,37.2,0.7,0.9,71.7,4.5,1.2,0.6,0.6,0.4,1,0,10.80
Ian Clark,GS,G,77,14.8,6.8,2.7,5.6,48.7,0.8,2.1,37.4,0.6,0.8,75.9,1.6,1.2,0.7,0.5,0.1,0,0,13.22
Bobby Portis,CHI,PF,64,15.6,6.8,2.9,5.9,48.8,0.5,1.5,33.3,0.6,0.9,66.1,4.6,0.5,0.6,0.3,0.2,5,0,14.99
Jared Dudley,PHX,SF,64,21.3,6.8,2.5,5.4,45.4,1.2,3.2,37.9,0.7,1.0,66.2,3.5,1.9,1.1,0.7,0.3,0,0,10.58
John Henson,MIL,PF,58,19.4,6.8,2.7,5.3,51.5,0.0,0.0,0.0,1.3,1.8,69.2,5.1,1.0,0.9,0.5,1.3,0,0,15.35
Raymond Felton,LAC,G,80,21.3,6.7,2.8,6.4,43.0,0.6,1.8,31.9,0.6,0.8,78.1,2.7,2.4,1.0,0.8,0.3,0,0,10.90
Devin Harris,DAL,G,65,16.7,6.7,2.1,5.2,39.9,0.9,2.7,32.8,1.6,2.0,82.9,2.0,2.1,0.9,0.7,0.1,0,0,13.84
James Ennis III,MEM,SF,64,23.5,6.7,2.3,5.0,45.5,0.8,2.1,37.2,1.3,1.7,78.2,4.0,1.0,0.9,0.7,0.3,1,0,10.62
Dwight Powell,DAL,PF,77,17.3,6.7,2.5,4.9,51.5,0.3,1.0,28.4,1.4,1.8,75.9,4.0,0.6,0.4,0.8,0.5,2,0,17.66
PJ Tucker,PHX,PF,81,27.6,6.7,2.5,6.0,41.3,0.9,2.4,35.7,0.9,1.1,77.4,5.8,1.2,0.8,1.4,0.2,3,0,10.54
Kosta Koufos,SAC,C,71,20.0,6.6,3.0,5.5,55.1,0.0,0.0,0.0,0.5,0.9,61.3,5.7,0.7,0.9,0.5,0.7,4,0,13.82
Andre Roberson,OKC,SG,79,30.1,6.6,2.7,5.9,46.4,0.6,2.3,24.5,0.6,1.4,42.3,5.1,1.0,0.6,1.2,1.0,2,0,9.64
Jaylen Brown,BOS,SG,78,17.2,6.6,2.5,5.4,45.4,0.6,1.7,34.1,1.1,1.6,68.5,2.8,0.8,0.9,0.4,0.2,0,0,10.33
Dante Cunningham,NO,F,66,25.0,6.6,2.6,5.4,48.5,1.1,2.7,39.2,0.2,0.4,59.3,4.2,0.6,0.4,0.6,0.4,0,0,10.20
Sam Dekker,HOU,F,77,18.4,6.5,2.6,5.6,47.3,0.8,2.4,32.1,0.5,0.9,55.9,3.7,1.0,0.5,0.5,0.3,0,0,13.09
Amir Johnson,BOS,F,80,20.1,6.5,2.7,4.6,57.6,0.3,0.8,40.9,0.8,1.3,67.0,4.6,1.8,1.0,0.6,0.8,0,0,15.03
Timothe Luwawu-Cabarrot,PHI,SG,69,17.2,6.4,2.1,5.2,40.2,0.7,2.3,31.1,1.5,1.8,85.4,2.2,1.1,1.1,0.5,0.1,0,0,8.51
Mirza Teletovic,MIL,PF,70,16.2,6.4,2.2,6.0,37.3,1.5,4.4,34.1,0.5,0.6,77.8,2.3,0.7,0.5,0.2,0.2,0,0,8.81
Rodney McGruder,MIA,SG,78,25.2,6.4,2.4,5.9,41.3,0.9,2.8,33.2,0.6,0.9,62.0,3.3,1.6,0.7,0.6,0.2,0,0,9.09
Kelly Oubre Jr.,WSH,SF,79,20.3,6.3,2.4,5.6,42.1,0.7,2.4,28.7,0.9,1.3,75.8,3.3,0.6,0.6,0.7,0.2,1,0,9.10
Kyle O'Quinn,NY,C,79,15.6,6.3,2.7,5.2,52.1,0.0,0.2,11.8,0.8,1.1,77.1,5.6,1.5,1.0,0.5,1.3,6,0,20.59
Leandro Barbosa,PHX,G,67,14.4,6.3,2.6,5.9,43.9,0.5,1.5,35.7,0.6,0.7,88.9,1.6,1.2,0.7,0.5,0.1,0,0,11.53
Mindaugas Kuzminskas,NY,F,68,14.9,6.3,2.3,5.4,42.9,0.8,2.5,32.1,0.8,1.0,80.9,1.9,1.0,0.8,0.4,0.2,0,0,12.45
Dante Exum,UTAH,PG,66,18.6,6.2,2.3,5.5,42.7,0.7,2.3,29.5,0.9,1.1,79.5,2.0,1.7,1.2,0.3,0.2,0,0,8.58
Mike Muscala,ATL,PF,70,17.7,6.2,2.4,4.8,50.4,0.7,1.6,41.8,0.7,0.9,76.6,3.4,1.4,0.8,0.4,0.6,0,0,14.43
Nemanja Bjelica,MIN,PF,65,18.3,6.2,2.3,5.5,42.4,0.9,2.7,31.6,0.7,0.9,73.8,3.8,1.2,0.9,0.6,0.3,3,0,11.00
Trey Lyles,UTAH,PF,71,16.3,6.2,2.2,6.2,36.2,0.9,2.9,31.9,0.8,1.1,72.2,3.3,1.0,0.9,0.4,0.3,1,0,9.97
Jonathon Simmons,SA,G,78,17.8,6.2,2.3,5.4,42.0,0.4,1.3,29.4,1.3,1.7,75.0,2.1,1.6,1.0,0.6,0.3,0,0,9.91
JaVale McGee,GS,C,77,9.6,6.1,2.7,4.1,65.2,0.0,0.0,0.0,0.7,1.4,50.5,3.2,0.2,0.5,0.2,0.9,0,0,25.26
Zaza Pachulia,GS,C,70,18.1,6.1,2.3,4.4,53.4,0.0,0.0,0.0,1.4,1.8,77.8,5.9,1.9,1.2,0.8,0.5,4,0,16.14
Glenn Robinson III,IND,SF,69,20.7,6.1,2.3,4.9,46.7,0.7,1.8,39.2,0.8,1.1,71.1,3.6,0.7,0.5,0.6,0.3,3,0,11.49
Luc Mbah a Moute,LAC,F,80,22.3,6.1,2.4,4.7,50.5,0.5,1.4,39.1,0.7,1.1,67.8,2.1,0.5,0.6,1.0,0.4,0,0,10.25
Alex Abrines,OKC,G,68,15.5,6.0,2.0,5.0,39.3,1.4,3.6,38.1,0.6,0.7,89.8,1.3,0.6,0.5,0.5,0.1,0,0,10.11
Bismack Biyombo,ORL,C,81,22.1,6.0,2.2,4.2,52.8,0.0,0.0,0.0,1.5,2.9,53.4,7.0,0.9,1.2,0.3,1.1,10,0,12.23
Domantas Sabonis,OKC,PF,81,20.1,5.9,2.4,5.9,39.9,0.6,2.0,32.1,0.5,0.8,65.7,3.6,1.0,1.0,0.5,0.4,2,0,6.93
Andrew Harrison,MEM,G,72,20.5,5.9,1.6,5.0,32.5,0.6,2.2,27.6,2.1,2.7,76.3,1.9,2.8,1.2,0.7,0.3,0,0,8.69
Jerian Grant,CHI,G,63,16.3,5.9,2.0,4.8,42.5,0.8,2.1,36.6,1.0,1.2,89.0,1.8,1.9,0.7,0.7,0.1,1,0,13.21
Tarik Black,LAL,C,67,16.3,5.7,2.2,4.4,51.2,0.0,0.0,50.0,1.2,1.6,75.2,5.1,0.6,0.9,0.4,0.7,2,0,15.09
Taurean Prince,ATL,PF,59,16.6,5.7,1.9,4.8,40.0,0.6,1.7,32.4,1.3,1.6,78.7,2.7,0.9,1.0,0.7,0.5,0,0,9.88
Jason Smith,WSH,F,74,14.4,5.7,2.4,4.4,52.9,0.5,1.1,47.4,0.5,0.7,68.6,3.5,0.5,0.8,0.3,0.7,0,0,13.61
Richard Jefferson,CLE,F,79,20.4,5.7,1.9,4.3,44.6,0.8,2.4,33.3,1.0,1.4,74.1,2.6,1.0,0.7,0.3,0.1,1,0,8.29
Terry Rozier,BOS,PG,74,17.1,5.5,2.0,5.6,36.7,0.8,2.4,31.8,0.7,0.9,77.3,3.1,1.8,0.6,0.6,0.1,1,0,10.90
Jerami Grant,PHI/OKC,PF,80,19.1,5.5,1.9,4.1,46.3,0.5,1.5,37.1,1.1,1.8,61.2,2.6,0.6,0.6,0.4,1.0,0,0,10.14
Meyers Leonard,POR,PF,74,16.5,5.4,2.0,5.1,38.6,1.0,2.9,34.7,0.5,0.5,87.5,3.2,1.0,0.5,0.2,0.4,1,0,8.96
Joffrey Lauvergne,OKC,F,70,14.0,5.4,2.1,4.8,44.0,0.5,1.4,33.7,0.7,1.0,63.0,3.6,1.0,0.8,0.4,0.1,0,0,12.63
Malcolm Delaney,ATL,G,73,17.1,5.4,2.0,5.3,37.4,0.4,1.5,23.6,1.0,1.3,80.6,1.7,2.6,1.3,0.5,0.0,0,0,7.56
Willie Reed,MIA,C,71,14.5,5.3,2.3,4.0,56.8,0.0,0.1,25.0,0.7,1.2,55.7,4.7,0.4,0.4,0.3,0.7,4,0,17.14
Randy Foye,BKN,SG,69,18.6,5.2,1.7,4.7,36.3,1.0,2.9,33.0,0.8,0.9,85.7,2.2,2.0,1.2,0.5,0.1,0,0,7.33
Shaun Livingston,GS,G,76,17.7,5.1,2.3,4.2,54.7,0.0,0.0,33.3,0.6,0.8,70.0,2.0,1.8,0.8,0.5,0.3,0,0,10.10
Dewayne Dedmon,SA,C,76,17.5,5.1,2.1,3.4,62.2,0.0,0.0,0.0,0.9,1.2,69.9,6.5,0.6,0.8,0.5,0.8,6,0,16.00
Aaron Brooks,IND,G,65,13.8,5.0,1.9,4.6,40.3,0.7,2.0,37.5,0.5,0.6,80.0,1.1,1.9,1.0,0.4,0.1,0,0,9.62
Juan Hernangomez,DEN,PF,62,13.6,4.9,1.6,3.6,45.1,0.7,1.8,40.7,0.9,1.2,75.0,3.0,0.5,0.5,0.5,0.2,1,0,13.41
Mario Hezonja,ORL,SF,65,14.8,4.9,1.8,5.1,35.5,0.7,2.2,29.9,0.6,0.8,80.0,2.2,1.0,0.9,0.5,0.2,0,0,7.27
Aron Baynes,DET,C,75,15.5,4.9,1.9,3.7,51.3,0.0,0.0,0.0,1.1,1.3,84.0,4.4,0.4,0.7,0.2,0.5,2,0,13.11
Cristiano Felicio,CHI,PF,66,15.8,4.8,1.9,3.3,57.9,0.0,0.0,0.0,0.9,1.4,64.5,4.7,0.6,0.5,0.4,0.3,3,0,15.34
Luke Babbitt,MIA,F,68,15.7,4.8,1.7,4.1,40.2,1.3,3.1,41.4,0.2,0.2,73.3,2.1,0.5,0.4,0.3,0.2,0,0,8.32
David West,GS,F,68,12.6,4.6,2.0,3.7,53.6,0.0,0.1,37.5,0.6,0.8,76.8,3.0,2.2,1.2,0.6,0.7,0,0,16.57
Boris Diaw,UTAH,C,73,17.6,4.6,2.0,4.5,44.6,0.3,1.1,24.7,0.4,0.5,74.3,2.2,2.3,1.2,0.2,0.1,0,0,9.04
C.J. Watson,ORL,PG,62,16.3,4.5,1.5,4.0,38.7,0.5,1.7,30.5,0.9,1.1,86.4,1.4,1.8,0.8,0.7,0.0,0,0,9.30
Corey Brewer,HOU,F,82,15.6,4.5,1.8,4.2,42.2,0.3,1.4,22.9,0.6,0.8,73.5,2.0,1.2,0.7,0.7,0.2,0,0,9.16
Davis Bertans,SA,SF,67,12.1,4.5,1.5,3.5,44.0,1.0,2.6,39.9,0.4,0.5,82.4,1.5,0.7,0.5,0.3,0.4,0,0,12.94
Noah Vonleh,POR,PF,74,17.1,4.4,1.8,3.6,48.1,0.1,0.3,35.0,0.8,1.3,63.8,5.2,0.4,0.9,0.4,0.4,4,0,10.78
Stanley Johnson,DET,SF,77,17.8,4.4,1.7,4.7,35.3,0.6,2.0,29.2,0.5,0.7,67.9,2.5,1.4,0.9,0.7,0.3,0,0,7.18
Dorian Finney-Smith,DAL,SF,81,20.3,4.3,1.5,4.1,37.2,0.7,2.4,29.3,0.6,0.8,75.4,2.7,0.8,0.6,0.6,0.3,0,0,7.68
Jason Terry,MIL,G,74,18.4,4.1,1.4,3.3,43.2,1.0,2.3,42.7,0.3,0.4,82.8,1.4,1.3,0.5,0.6,0.3,0,0,9.11
Patrick McCaw,GS,SG,71,15.1,4.0,1.5,3.5,43.3,0.6,1.7,33.3,0.4,0.5,78.4,1.4,1.1,0.5,0.5,0.2,0,0,8.60
Jonas Jerebko,BOS,F,78,15.8,3.8,1.5,3.4,43.5,0.6,1.7,34.6,0.3,0.5,70.3,3.5,0.9,0.5,0.3,0.2,0,0,9.29
Kris Dunn,MIN,PG,78,17.1,3.8,1.5,4.0,37.7,0.3,0.9,28.8,0.5,0.8,61.0,2.1,2.4,1.1,1.0,0.5,1,0,8.13
Tyus Jones,MIN,PG,60,12.9,3.5,1.3,3.0,41.4,0.4,1.2,35.6,0.6,0.7,76.7,1.1,2.6,0.6,0.8,0.1,0,0,13.86
Kyle Anderson,SA,SF,72,14.2,3.4,1.3,2.9,44.5,0.2,0.6,37.5,0.6,0.8,78.9,2.9,1.3,0.5,0.7,0.4,0,0,12.59
Salah Mejri,DAL,C,73,12.4,2.9,1.2,1.9,64.2,0.0,0.0,33.3,0.5,0.8,59.0,4.2,0.2,0.5,0.4,0.8,1,0,14.86
Lavoy Allen,IND,F,61,14.3,2.9,1.3,2.8,45.8,0.0,0.0,0.0,0.4,0.5,69.7,3.6,0.9,0.5,0.3,0.4,2,0,11.65
Semaj Christon,OKC,PG,64,15.2,2.9,1.2,3.5,34.5,0.2,1.0,19.0,0.3,0.5,54.8,1.4,2.0,0.7,0.4,0.1,0,0,5.72
Wesley Johnson,LAC,F,68,11.9,2.7,1.1,2.9,36.5,0.4,1.7,24.6,0.2,0.3,64.7,2.7,0.3,0.3,0.4,0.4,0,0,8.41
DeAndre Liggins,CLE,G,62,12.5,2.5,0.9,2.3,38.7,0.3,0.7,37.0,0.4,0.6,62.5,1.7,0.9,0.7,0.8,0.2,0,0,7.51
Cole Aldrich,MIN,C,62,8.6,1.7,0.7,1.4,52.3,0.0,0.0,0.0,0.2,0.4,68.2,2.5,0.4,0.3,0.4,0.4,1,0,12.69
