PLAYER,Team,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
Wesley Johnson,LAL,F,79,28.4,9.1,3.5,8.2,42.5,1.3,3.4,36.9,0.8,1.0,79.2,4.4,1.6,1.1,1.1,1.0,4,0,11.08
Aaron Brooks,HOU,G,72,21.6,9.0,3.2,8.1,40.1,1.3,3.4,38.7,1.2,1.3,87.4,1.9,3.2,1.6,0.7,0.2,2,0,12.51
Ben McLemore,SAC,SG,82,26.7,8.8,3.1,8.3,37.6,1.2,3.6,32.0,1.4,1.7,80.4,2.9,1.0,1.2,0.5,0.2,0,0,7.77
Kelly Olynyk,BOS,PF,70,20.0,8.7,3.3,7.2,46.6,0.6,1.6,35.1,1.4,1.7,81.1,5.2,1.6,1.5,0.5,0.4,3,0,15.27
Mirza Teletovic,BKN,PF,72,19.4,8.6,3.1,7.3,41.8,1.9,4.8,39.0,0.6,0.9,71.0,3.7,0.8,0.8,0.4,0.3,2,0,14.38
Patrick Patterson,SAC/TOR,PF,65,23.6,8.5,3.5,7.5,46.0,0.8,2.3,36.4,0.8,1.1,70.4,5.3,1.2,1.0,0.8,0.6,1,0,14.67
Jeremy Lamb,OKC,SG,78,19.7,8.5,3.4,7.8,43.2,1.1,3.2,35.6,0.7,0.8,79.7,2.4,1.5,0.8,0.7,0.3,0,0,13.44
Josh McRoberts,CHA,PF,78,30.3,8.5,3.2,7.3,43.6,1.3,3.7,36.1,0.8,1.1,72.9,4.8,4.3,1.1,0.7,0.6,2,0,13.82
Anderson Varejao,CLE,C,65,27.7,8.4,3.5,7.1,49.5,0.0,0.1,0.0,1.4,2.1,68.1,9.7,2.2,1.1,1.1,0.6,16,0,17.05
Evan Fournier,DEN,SG,76,19.8,8.4,3.0,7.2,41.9,1.2,3.1,37.6,1.2,1.6,75.6,2.7,1.5,1.3,0.4,0.1,0,0,10.36
Kris Humphries,BOS,PF,69,19.9,8.4,3.3,6.7,50.1,0.0,0.0,0.0,1.7,2.1,81.3,5.9,1.0,0.9,0.4,0.9,8,0,18.28
Anthony Morrow,NO,SG,76,18.8,8.4,3.1,6.8,45.8,1.2,2.6,45.1,0.9,1.1,82.8,1.8,0.8,0.7,0.5,0.2,0,0,13.96
J.J. Barea,MIN,PG,79,18.6,8.4,3.2,8.3,38.7,0.9,2.9,31.6,1.0,1.3,79.0,1.9,3.8,1.6,0.3,0.0,1,0,11.68
Shaun Livingston,BKN,G,76,26.0,8.3,3.1,6.4,48.3,0.0,0.1,16.7,2.1,2.5,82.7,3.2,3.2,1.4,1.2,0.4,1,0,14.52
Tiago Splitter,SA,C,59,21.5,8.2,3.1,5.9,52.3,0.0,0.1,0.0,2.1,2.9,69.9,6.2,1.5,1.3,0.5,0.5,5,0,16.58
Miles Plumlee,PHX,C,80,24.6,8.1,3.6,6.9,51.7,0.0,0.0,0.0,0.9,1.7,56.1,7.8,0.5,1.4,0.6,1.1,11,0,14.60
Derrick Williams,MIN/SAC,PF,78,23.3,8.0,2.6,6.2,42.7,0.3,1.3,26.3,2.4,3.3,71.8,4.1,0.7,1.0,0.6,0.3,5,0,11.53
Ryan Kelly,LAL,PF,59,22.2,8.0,2.7,6.3,42.3,0.8,2.4,33.8,1.9,2.3,81.5,3.7,1.6,0.8,0.5,0.8,2,0,12.67
Austin Rivers,NO,PG,69,19.4,7.7,2.8,6.9,40.5,0.5,1.4,36.4,1.6,2.5,63.6,1.9,2.3,1.1,0.7,0.1,1,0,11.60
Luis Scola,IND,F,82,17.1,7.6,3.2,6.8,47.0,0.0,0.1,14.3,1.2,1.7,72.8,4.8,1.0,1.3,0.3,0.2,1,0,13.42
Shelvin Mack,ATL,G,73,20.4,7.5,2.9,6.9,41.7,0.8,2.5,33.7,0.9,1.0,86.5,2.2,3.7,1.2,0.7,0.0,1,0,13.28
Mason Plumlee,BKN,PF,70,18.2,7.4,2.8,4.3,65.9,0.0,0.0,0.0,1.7,2.8,62.6,4.4,0.9,1.1,0.7,0.8,4,0,19.09
Maurice Harkless,ORL,SF,80,24.4,7.4,2.8,6.0,46.4,0.7,1.9,38.3,1.1,1.8,59.4,3.3,1.0,1.1,1.2,0.6,1,0,11.87
Andrew Bogut,GS,C,67,26.4,7.3,3.5,5.6,62.7,0.0,0.0,0.0,0.3,1.0,34.4,10.0,1.7,1.4,0.7,1.8,13,0,17.11
Alan Anderson,BKN,SG,78,22.7,7.2,2.5,6.2,40.0,1.1,3.2,33.9,1.2,1.5,78.0,2.2,1.0,0.8,0.6,0.1,0,0,9.50
Michael Kidd-Gilchrist,CHA,SF,62,24.2,7.2,2.7,5.7,47.3,0.0,0.1,11.1,1.8,3.0,61.4,5.2,0.8,1.0,0.7,0.6,1,0,12.07
Nate Wolters,MIL,PG,58,22.6,7.2,2.9,6.7,43.7,0.3,1.1,29.0,1.0,1.6,65.6,2.6,3.2,1.0,0.6,0.3,0,0,12.76
Al-Farouq Aminu,NO,PF,80,25.6,7.2,2.9,6.2,47.4,0.2,0.6,27.1,1.1,1.7,66.4,6.2,1.4,1.1,1.0,0.5,5,0,13.19
Jason Thompson,SAC,PF,82,24.5,7.1,3.1,6.0,50.6,0.0,0.0,0.0,1.0,1.8,57.9,6.4,0.6,1.2,0.4,0.7,8,0,11.14
Mike Miller,MEM,SG,82,20.8,7.1,2.6,5.4,48.1,1.3,2.8,45.9,0.6,0.7,82.1,2.5,1.6,0.9,0.3,0.1,0,0,12.50
Jared Dudley,LAC,SF,74,23.4,6.9,2.6,6.0,43.8,1.1,3.0,36.0,0.5,0.8,65.5,2.2,1.4,0.8,0.6,0.1,0,0,8.91
Omri Casspi,HOU,F,71,18.1,6.9,2.4,5.8,42.2,0.9,2.5,34.7,1.2,1.7,68.0,3.7,1.2,1.0,0.6,0.2,1,0,12.91
Trevor Booker,WSH,F,72,21.6,6.8,3.1,5.6,55.1,0.0,0.0,0.0,0.7,1.1,61.8,5.3,0.9,0.8,0.6,0.6,5,0,15.02
Giannis Antetokounmpo,MIL,PF,77,24.6,6.8,2.2,5.4,41.4,0.5,1.5,34.7,1.8,2.6,68.3,4.4,1.9,1.6,0.8,0.8,2,0,10.82
Jordan Hamilton,DEN,SG,60,17.0,6.7,2.5,6.3,39.1,1.2,3.3,35.4,0.7,0.9,78.4,3.2,0.9,0.8,0.7,0.3,0,0,12.75
Iman Shumpert,NY,G,74,26.5,6.7,2.5,6.5,37.8,1.0,3.1,33.3,0.7,1.0,74.6,4.2,1.7,1.1,1.2,0.2,0,0,9.66
Chris Andersen,MIA,PF,72,19.4,6.6,2.5,3.8,64.4,0.0,0.2,25.0,1.7,2.3,71.0,5.3,0.3,0.7,0.4,1.3,1,0,18.56
Samuel Dalembert,DAL,C,80,20.2,6.6,2.7,4.7,56.8,0.0,0.0,0.0,1.3,1.7,73.7,6.8,0.5,1.1,0.5,1.2,5,0,16.88
C.J. Watson,IND,PG,63,18.9,6.6,2.3,5.3,43.7,0.8,2.3,36.6,1.1,1.4,78.4,1.6,1.7,1.0,1.0,0.1,0,0,13.08
Marreese Speights,GS,F,79,12.4,6.4,2.5,5.6,44.1,0.1,0.4,25.8,1.4,1.7,82.1,3.7,0.4,0.8,0.1,0.4,1,0,15.22
Norris Cole,MIA,F,82,24.6,6.4,2.5,6.1,41.4,0.7,2.1,34.5,0.6,0.8,77.9,2.0,3.0,1.5,0.9,0.1,0,0,8.80
Kosta Koufos,MEM,C,80,16.9,6.4,2.8,5.7,49.5,0.0,0.0,0.0,0.8,1.2,64.5,5.2,0.5,0.8,0.4,0.9,4,0,16.54
DeJuan Blair,DAL,C,78,15.6,6.4,2.7,5.0,53.4,0.0,0.0,0.0,1.0,1.6,63.6,4.7,0.9,1.0,0.8,0.3,2,0,17.33
Dante Cunningham,MIN,F,81,20.2,6.3,2.9,6.3,46.5,0.0,0.1,0.0,0.5,0.8,56.7,4.1,1.0,0.5,0.8,0.7,2,0,12.67
E'Twaun Moore,ORL,SG,79,19.1,6.3,2.5,5.8,42.8,0.7,2.0,35.4,0.7,0.9,76.5,1.7,1.4,0.7,0.8,0.2,0,0,11.18
Thabo Sefolosha,OKC,SF,61,26.0,6.3,2.3,5.6,41.5,0.8,2.5,31.6,0.9,1.1,76.8,3.6,1.5,0.9,1.3,0.3,0,0,10.42
Draymond Green,GS,PF,82,21.9,6.2,2.3,5.6,40.7,0.7,2.0,33.3,1.0,1.5,66.7,5.0,1.9,1.1,1.2,0.9,4,0,12.73
Kyle O'Quinn,ORL,C,69,17.2,6.2,2.7,5.4,50.1,0.0,0.0,0.0,0.8,1.2,68.7,5.3,1.1,1.1,0.6,1.3,2,0,16.52
Anthony Tolliver,CHA,PF,64,20.3,6.1,2.0,4.8,42.0,1.6,3.9,41.3,0.5,0.6,80.5,2.6,0.7,0.4,0.3,0.2,0,0,11.01
Jeremy Evans,UTAH,F,66,18.3,6.1,2.7,5.0,52.7,0.0,0.0,0.0,0.8,1.1,68.0,4.7,0.7,0.6,0.6,0.7,3,0,16.27
Elliot Williams,PHI,SG,67,17.3,6.0,2.1,5.0,41.5,0.6,1.9,29.6,1.3,1.8,73.1,1.9,1.1,1.0,0.5,0.0,0,0,8.71
Kent Bazemore,GS,SG,67,13.6,6.0,2.2,5.1,42.9,0.6,1.9,33.6,1.0,1.6,60.5,1.7,1.4,1.2,0.6,0.2,0,0,11.28
Hollis Thompson,PHI,F,77,22.6,6.0,2.2,4.8,46.0,0.9,2.2,40.1,0.7,0.9,71.2,3.2,0.9,0.8,0.7,0.2,0,0,9.50
Cody Zeller,CHA,PF,82,17.3,6.0,2.1,4.9,42.6,0.0,0.0,0.0,1.8,2.4,73.0,4.3,1.1,1.1,0.5,0.5,1,0,13.12
Tayshaun Prince,MEM,SF,76,25.6,6.0,2.6,6.5,40.7,0.3,0.9,29.0,0.4,0.8,56.7,3.1,1.6,0.5,0.5,0.3,0,0,8.18
Darrell Arthur,DEN,F,68,17.1,5.9,2.4,6.0,39.5,0.4,0.9,37.5,0.8,0.9,85.5,3.1,0.9,0.9,0.6,0.7,0,0,9.41
Kentavious Caldwell-Pope,DET,SG,80,19.8,5.9,2.3,5.8,39.6,0.7,2.3,31.9,0.6,0.8,77.0,2.0,0.7,0.4,0.9,0.2,0,0,9.46
Elton Brand,ATL,PF,73,19.4,5.7,2.5,4.5,53.9,0.0,0.0,0.0,0.8,1.3,64.9,4.9,1.0,0.8,0.5,1.2,3,0,14.05
Andrew Nicholson,ORL,F,76,15.4,5.7,2.4,5.5,42.9,0.4,1.2,31.5,0.6,0.8,82.5,3.4,0.3,0.7,0.2,0.3,3,0,9.90
Tyler Zeller,CLE,C,70,15.0,5.7,2.2,4.1,53.8,0.0,0.0,0.0,1.2,1.7,71.9,4.0,0.5,0.9,0.3,0.5,3,0,15.43
Ed Davis,MEM,C,63,15.2,5.7,2.5,4.6,53.4,0.0,0.0,0.0,0.7,1.4,52.8,4.1,0.4,0.6,0.3,0.7,4,0,15.99
Cartier Martin,ATL,PF,59,14.7,5.6,1.9,4.5,42.0,1.0,2.6,39.1,0.8,1.1,73.8,1.9,0.6,0.6,0.5,0.1,0,0,11.05
Donatas Motiejunas,HOU,F,62,15.4,5.5,2.1,4.8,44.3,0.3,1.4,25.0,0.9,1.5,60.4,3.6,0.5,0.8,0.3,0.3,3,0,10.76
Travis Outlaw,SAC,SF,63,16.9,5.4,2.1,5.2,39.9,0.7,1.9,35.0,0.7,0.8,80.8,2.7,0.8,0.4,0.3,0.3,1,0,10.42
Robert Sacre,LAL,C,65,16.8,5.4,2.2,4.6,47.7,0.0,0.0,0.0,1.0,1.4,68.1,3.9,0.8,0.7,0.4,0.7,0,0,12.17
Derek Fisher,OKC,PG,81,17.6,5.2,1.7,4.5,39.1,1.1,2.8,38.4,0.7,0.9,77.5,1.5,1.4,0.6,0.9,0.0,0,0,10.09
John Salmons,SAC/TOR,SF,78,22.1,5.2,1.9,5.3,36.3,0.8,2.1,38.7,0.5,0.7,76.9,2.1,1.9,0.7,0.6,0.2,0,0,7.81
Gerald Wallace,BOS,SF,58,24.4,5.1,2.0,4.0,50.4,0.3,1.1,29.7,0.8,1.7,46.5,3.7,2.5,1.7,1.3,0.2,1,0,10.02
Dorell Wright,POR,SF,68,14.5,5.0,1.6,4.4,37.4,1.0,3.0,34.2,0.8,1.0,75.4,2.8,0.9,0.6,0.3,0.2,0,0,11.98
Cory Joseph,SA,PG,68,13.8,5.0,1.9,3.9,47.5,0.2,0.6,31.6,1.2,1.4,82.3,1.6,1.7,0.6,0.5,0.2,0,0,14.72
Luke Ridnour,MIL,PG,61,18.7,5.0,2.1,5.4,38.5,0.6,1.8,34.3,0.3,0.4,65.4,1.6,2.9,1.1,0.5,0.1,0,0,9.01
Nick Calathes,MEM,SG,71,16.5,4.9,2.0,4.4,45.7,0.3,0.9,31.1,0.6,1.0,61.1,1.9,2.9,1.4,0.9,0.1,0,0,12.36
Andre Miller,DEN,PG,58,16.9,4.9,1.8,4.0,45.9,0.2,0.4,52.4,1.0,1.3,77.9,2.2,3.4,1.1,0.6,0.2,0,0,13.90
Tyler Hansbrough,TOR,PF,64,15.3,4.9,1.5,3.1,47.4,0.0,0.0,0.0,2.0,2.9,68.1,4.5,0.3,0.7,0.4,0.3,1,0,14.20
Thomas Robinson,POR,F,70,12.5,4.8,2.0,4.2,48.1,0.0,0.0,0.0,0.8,1.4,56.4,4.4,0.5,0.8,0.3,0.3,1,0,14.15
Gorgui Dieng,MIN,C,60,13.6,4.8,1.9,3.8,49.8,0.0,0.0,100.0,1.0,1.6,63.4,5.0,0.7,0.9,0.5,0.8,9,0,16.58
Matthew Dellavedova,CLE,PG,72,17.7,4.7,1.7,4.1,41.2,0.8,2.2,36.8,0.5,0.7,79.2,1.7,2.6,0.8,0.5,0.1,3,0,10.69
Lavoy Allen,PHI,F,65,16.5,4.7,2.1,4.6,44.7,0.0,0.2,15.4,0.5,0.8,66.0,4.8,1.1,0.7,0.4,0.5,3,0,12.52
Jae Crowder,DAL,SF,78,16.1,4.6,1.7,3.8,43.9,0.6,1.9,33.1,0.6,0.8,75.4,2.5,0.8,0.5,0.8,0.3,0,0,11.89
Tony Snell,CHI,SG,77,16.0,4.5,1.7,4.4,38.4,0.7,2.3,32.0,0.4,0.5,75.6,1.6,0.9,0.6,0.4,0.2,0,0,8.02
Rashard Lewis,MIA,PF,60,16.2,4.5,1.6,3.9,41.5,0.8,2.2,34.3,0.4,0.6,78.8,1.8,1.0,0.6,0.9,0.1,0,0,10.74
Jonas Jerebko,DET,F,64,11.6,4.2,1.5,3.3,47.1,0.5,1.2,41.9,0.7,0.9,72.9,2.7,0.6,0.7,0.3,0.1,0,0,13.42
Nick Collison,OKC,F,81,16.7,4.2,1.7,3.0,55.6,0.0,0.2,23.5,0.8,1.1,71.0,3.6,1.3,0.9,0.4,0.3,0,0,11.84
Shane Battier,MIA,SF,73,20.1,4.1,1.4,3.8,38.2,1.0,2.9,34.8,0.2,0.3,65.2,1.9,0.9,0.3,0.7,0.5,0,0,8.70
Alonzo Gee,CLE,SG,65,15.7,4.0,1.5,3.6,41.5,0.3,0.9,32.8,0.7,0.9,70.5,2.3,0.7,0.7,0.6,0.2,0,0,8.63
Alexey Shved,MIN,PG,63,10.5,4.0,1.2,3.8,32.1,0.5,1.6,29.4,1.1,1.4,75.6,1.3,1.1,0.8,0.4,0.3,0,0,10.27
Pablo Prigioni,NY,PG,66,19.4,3.8,1.3,2.9,46.1,1.0,2.1,46.4,0.2,0.2,91.7,2.0,3.5,0.9,1.0,0.0,0,0,13.02
Ish Smith,PHX,PG,70,14.4,3.7,1.7,4.0,42.3,0.0,0.3,4.3,0.3,0.6,56.4,1.8,2.6,0.9,0.7,0.2,0,0,11.71
Ian Mahinmi,IND,C,77,16.2,3.5,1.2,2.5,48.1,0.0,0.0,0.0,1.2,1.9,62.1,3.3,0.3,0.8,0.5,0.9,0,0,10.18
Luc Mbah a Moute,MIN/SAC,F,64,15.7,3.5,1.4,3.0,45.1,0.1,0.3,23.5,0.7,1.0,68.7,2.3,0.6,0.6,0.5,0.2,0,0,8.42
Diante Garrett,UTAH,PG,71,14.8,3.5,1.4,3.7,38.1,0.5,1.4,37.5,0.1,0.2,83.3,1.4,1.7,1.1,0.6,0.1,0,0,7.10
Perry Jones,OKC,SF,62,12.3,3.5,1.3,2.9,45.9,0.4,1.0,36.1,0.5,0.7,66.7,1.8,0.4,0.3,0.2,0.3,0,0,10.14
Kendrick Perkins,OKC,C,62,19.5,3.4,1.4,3.1,45.1,0.0,0.0,0.0,0.6,1.1,55.2,4.9,1.1,1.5,0.4,0.5,0,0,6.32
Jeff Ayres,SA,F,73,13.0,3.3,1.4,2.4,58.0,0.0,0.0,0.0,0.5,0.8,69.1,3.5,0.8,0.9,0.2,0.3,0,0,11.16
Jeff Withey,NO,C,58,11.8,3.3,1.2,2.2,53.5,0.0,0.0,0.0,0.9,1.3,71.2,2.6,0.4,0.3,0.3,0.9,0,0,15.25
Steven Adams,OKC,C,81,14.8,3.3,1.1,2.3,50.3,0.0,0.0,0.0,1.0,1.7,58.1,4.1,0.5,0.9,0.5,0.7,1,0,11.25
Matt Bonner,SA,C,61,11.3,3.2,1.2,2.7,44.5,0.7,1.6,42.9,0.1,0.2,75.0,2.1,0.5,0.3,0.2,0.2,1,0,11.27
Bismack Biyombo,CHA,C,77,13.9,2.9,1.1,1.9,61.1,0.0,0.0,0.0,0.6,1.2,51.7,4.8,0.1,0.5,0.1,1.1,1,0,13.33
Phil Pressey,BOS,PG,75,15.1,2.8,1.0,3.4,30.8,0.4,1.4,26.4,0.4,0.6,64.4,1.4,3.2,1.2,0.9,0.1,2,0,8.78
Quincy Acy,SAC/TOR,F,63,13.4,2.7,1.0,2.2,46.8,0.1,0.2,26.7,0.6,0.8,66.0,3.4,0.4,0.5,0.4,0.4,0,0,10.14
Ryan Hollins,LAC,C,61,7.9,2.3,0.9,1.2,73.6,0.0,0.0,0.0,0.6,0.9,62.5,1.5,0.1,0.5,0.1,0.5,0,0,11.89
Chuck Hayes,SAC/TOR,PF,61,12.3,2.2,0.9,2.1,43.1,0.0,0.0,0.0,0.3,0.4,80.0,3.4,0.6,0.5,0.6,0.2,1,0,10.04
Garrett Temple,WSH,SG,75,8.5,1.8,0.7,1.9,36.2,0.1,0.4,20.7,0.4,0.6,69.8,0.9,1.0,0.6,0.5,0.1,0,0,7.81
Nazr Mohammed,CHI,C,80,7.0,1.6,0.7,1.6,42.9,0.0,0.0,0.0,0.2,0.4,53.3,2.2,0.3,0.5,0.2,0.4,0,0,10.18
