PLAYER,Team,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
Tony Battie,BOS/CLE,C,73,20.2,5.6,2.3,5.3,44.3,0.0,0.1,22.2,0.9,1.2,74.2,4.9,0.8,0.9,0.4,0.9,3,0,11.96
Robert Traylor,NO,PF,71,13.3,5.1,2.0,4.0,50.5,0.0,0.1,40.0,1.0,1.8,54.7,3.7,0.6,0.9,0.5,0.5,5,0,16.33
Steve Smith,NO,SG,71,13.1,5.0,1.7,4.1,40.6,0.6,1.5,40.2,1.1,1.2,92.8,1.1,0.8,0.6,0.2,0.1,0,0,11.84
Austin Croshere,IND,PF,77,13.6,5.0,1.5,4.0,38.8,0.7,1.9,38.9,1.2,1.4,89.4,3.2,0.7,0.7,0.3,0.2,2,0,14.46
Trenton Hassell,MIN,SF,81,28.0,5.0,2.2,4.7,46.5,0.0,0.2,30.8,0.6,0.8,78.7,3.2,1.6,0.6,0.4,0.7,1,0,8.27
Fred Jones,IND,SG,81,18.6,4.9,1.5,3.8,39.5,0.3,1.1,30.3,1.5,1.8,83.2,1.6,2.1,0.9,0.8,0.2,0,0,11.86
Calvin Booth,SEA,C,71,17.0,4.9,1.9,4.1,46.6,0.0,0.0,0.0,1.1,1.3,79.8,3.9,0.4,0.6,0.2,1.4,0,0,13.68
Robert Horry,SA,PF,81,15.9,4.8,1.7,4.3,40.5,0.5,1.3,38.0,0.9,1.3,64.5,3.4,1.2,0.7,0.6,0.6,0,0,14.56
Sasha Pavlovic,UTAH,SG,79,14.5,4.8,1.9,4.8,39.6,0.2,0.9,27.1,0.8,1.1,77.4,2.0,0.8,0.8,0.5,0.2,0,0,8.80
George Lynch,NO,SF,78,21.8,4.8,1.9,4.8,39.7,0.6,1.8,30.9,0.4,0.7,66.7,4.0,1.5,0.8,0.6,0.2,1,0,9.82
Bo Outlaw,MEM,PF,82,19.6,4.6,1.9,3.8,51.0,0.0,0.0,0.0,0.7,1.4,52.6,4.2,1.1,0.8,0.9,0.9,1,0,13.18
Darius Songaila,SAC,PF,73,13.4,4.6,1.8,3.7,48.7,0.0,0.0,0.0,1.0,1.2,80.7,3.1,0.7,0.6,0.6,0.2,4,0,14.66
Michael Doleac,NY,C,72,14.3,4.5,1.9,4.5,43.5,0.0,0.0,0.0,0.6,0.7,86.5,3.7,0.6,0.7,0.3,0.5,0,0,12.44
Boris Diaw,ATL,C,76,25.3,4.5,1.8,4.1,44.7,0.1,0.3,23.1,0.7,1.2,60.2,4.5,2.4,1.7,0.8,0.5,1,0,8.87
Kyle Korver,PHI,SG,74,11.9,4.5,1.6,4.4,35.2,1.1,2.8,39.1,0.3,0.3,79.2,1.5,0.5,0.6,0.3,0.1,0,0,10.14
Dale Davis,POR,PF,76,22.1,4.4,1.8,3.7,47.3,0.0,0.0,0.0,0.9,1.4,61.3,5.2,0.9,0.5,0.6,0.8,2,0,13.02
Kevin Ollie,CLE,PG,82,17.1,4.2,1.2,3.1,37.0,0.0,0.1,44.4,1.8,2.1,83.5,2.1,2.9,1.0,0.6,0.1,0,0,12.19
Bryon Russell,LAL,SF,72,13.1,4.0,1.4,3.4,40.2,0.6,1.6,38.4,0.7,0.9,76.9,2.0,1.0,0.5,0.4,0.2,0,0,11.66
David West,NO,F,71,13.1,3.8,1.5,3.2,47.4,0.0,0.0,0.0,0.8,1.1,71.3,4.2,0.8,0.7,0.4,0.4,2,0,16.04
Jacque Vaughn,ATL,PG,71,17.9,3.8,1.5,3.9,38.6,0.0,0.3,15.0,0.7,1.0,77.9,1.6,2.7,1.2,0.6,0.0,0,0,8.02
Mark Madsen,MIN,PF,72,17.3,3.6,1.4,2.8,49.5,0.0,0.1,0.0,0.8,1.6,48.3,3.8,0.4,0.7,0.5,0.3,0,0,9.49
Chris Andersen,DEN,PF,71,14.5,3.4,1.3,2.9,44.3,0.0,0.0,0.0,0.9,1.5,58.9,4.2,0.5,0.7,0.5,1.6,2,0,14.56
Andrew DeClercq,ORL,C,71,17.1,3.2,1.3,2.7,47.7,0.0,0.0,0.0,0.6,0.8,81.5,4.5,0.6,0.8,0.7,0.5,1,0,10.67
Michael Curry,TOR,SF,70,17.6,2.9,1.1,2.8,38.8,0.0,0.2,20.0,0.7,0.8,84.5,1.2,0.8,0.7,0.3,0.1,0,0,3.65
Reggie Evans,SEA,C,75,17.1,2.9,0.9,2.2,40.6,0.0,0.0,0.0,1.1,2.0,56.1,5.4,0.4,0.9,0.7,0.1,0,0,9.97
Luke Walton,LAL,SF,72,10.1,2.4,0.9,2.1,42.5,0.2,0.5,33.3,0.4,0.6,70.5,1.8,1.6,0.6,0.4,0.1,0,0,12.69
