PLAYER,Team,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
Dan Gadzuric,MIL,C,74,12.0,5.2,2.3,4.2,55.3,0.0,0.0,0.0,0.6,1.2,46.1,3.1,0.3,0.5,0.3,0.6,1,0,17.28
Maurice Evans,DET,SG,80,14.2,5.0,1.9,4.3,45.2,0.5,1.5,37.1,0.7,0.8,80.0,2.0,0.8,0.5,0.5,0.2,0,0,14.11
Francisco Elson,DEN,C,72,21.9,4.9,2.1,3.9,53.2,0.0,0.1,20.0,0.7,1.0,66.2,4.7,0.7,0.9,0.8,0.6,3,0,10.10
Othella Harrington,CHI,PF,72,11.4,4.8,1.9,3.8,49.5,0.0,0.0,0.0,1.1,1.7,62.6,2.1,0.5,0.8,0.1,0.2,1,0,11.09
Eric Snow,CLE,PG,82,28.7,4.8,2.0,4.9,40.9,0.0,0.1,10.0,0.8,1.1,68.8,2.4,4.2,1.4,0.9,0.2,1,0,8.08
Etan Thomas,WSH,C,71,15.8,4.7,1.8,3.5,53.3,0.0,0.0,0.0,1.1,1.8,60.0,3.9,0.2,0.7,0.3,1.0,1,0,13.70
Eddie Griffin,MIN,PF,70,19.4,4.6,1.9,5.3,35.1,0.2,1.2,19.5,0.6,1.1,59.5,5.6,0.6,0.6,0.2,2.1,6,0,12.25
Rasho Nesterovic,SA,C,80,18.9,4.5,2.2,4.2,51.5,0.0,0.0,0.0,0.2,0.4,60.0,3.9,0.4,0.7,0.3,1.1,1,0,10.97
Justin Reed,BOS,SF,72,13.8,4.5,1.7,4.1,40.3,0.0,0.0,0.0,1.2,1.7,72.5,1.7,0.6,0.7,0.3,0.2,0,0,7.88
Adonal Foyle,GS,C,77,23.7,4.5,2.0,3.9,50.7,0.0,0.0,0.0,0.5,0.9,61.2,5.5,0.4,1.0,0.6,1.6,2,0,10.37
Malik Rose,NY,PF,72,15.5,4.4,1.5,3.9,37.4,0.0,0.0,100.0,1.5,1.9,78.1,3.6,0.9,1.1,0.6,0.2,4,0,10.28
Dahntay Jones,MEM,SG,71,13.6,4.0,1.5,3.7,41.4,0.0,0.3,14.3,0.8,1.3,64.5,1.5,0.5,0.7,0.5,0.2,0,0,8.01
Sasha Vujacic,LAL,SG,82,17.7,3.9,1.3,3.8,34.6,0.7,2.1,34.3,0.6,0.6,88.5,1.9,1.7,0.6,0.6,0.0,0,0,8.36
Jason Collins,NJ,C,71,26.7,3.6,1.5,3.7,39.7,0.0,0.2,25.0,0.6,1.2,51.2,4.8,1.0,0.9,0.6,0.6,0,0,5.49
Royal Ivey,ATL,PG,73,13.4,3.6,1.6,3.6,43.9,0.1,0.1,40.0,0.3,0.5,72.7,1.3,1.0,0.3,0.3,0.1,0,0,8.48
Jacque Vaughn,NJ,PG,80,15.4,3.4,1.3,3.1,43.7,0.0,0.1,16.7,0.7,1.0,72.8,1.1,1.5,0.7,0.5,0.0,0,0,7.57
Orien Greene,BOS,PG,80,15.4,3.2,1.3,3.2,39.5,0.1,0.5,22.5,0.6,0.9,66.2,1.8,1.6,1.4,1.0,0.1,0,0,6.41
Brian Scalabrine,BOS,PF,71,13.2,2.9,1.0,2.7,38.3,0.4,1.2,35.6,0.4,0.5,72.2,1.6,0.7,0.7,0.3,0.3,0,0,5.88
Kevin Ollie,PHI,PG,70,15.3,2.7,1.1,2.5,43.1,0.0,0.0,33.3,0.6,0.7,83.7,1.4,1.4,0.4,0.5,0.0,0,0,7.83
DeSagana Diop,DAL,C,81,18.6,2.3,0.9,1.9,48.7,0.0,0.0,50.0,0.5,0.9,54.2,4.6,0.3,0.4,0.5,1.8,0,0,11.57
Michael Ruffin,WSH,PF,76,13.3,1.4,0.4,1.0,44.2,0.0,0.0,0.0,0.5,1.0,50.0,3.6,0.4,0.5,0.4,0.4,0,0,8.08
