PLAYER,Team,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
Francisco Garcia,SAC,SG,79,17.8,6.0,2.1,4.8,42.9,0.7,1.9,35.6,1.2,1.4,83.3,2.6,1.1,0.9,0.6,0.5,0,0,11.78
Darrell Armstrong,IND,PG,81,15.7,5.6,1.9,4.7,41.4,0.9,2.6,33.6,0.9,1.1,78.5,1.7,2.4,0.9,0.9,0.1,1,0,15.19
Chuck Hayes,HOU,PF,78,22.0,5.6,2.5,4.3,57.3,0.0,0.0,0.0,0.7,1.1,61.8,6.7,0.6,0.8,0.9,0.2,4,0,13.95
Shelden Williams,ATL,C,81,18.7,5.5,2.0,4.5,45.5,0.0,0.0,50.0,1.4,1.8,76.4,5.4,0.5,1.2,0.6,0.5,8,0,12.39
Ronny Turiaf,LAL,C,72,15.1,5.3,2.0,3.7,54.9,0.0,0.0,0.0,1.2,1.9,66.4,3.6,0.9,0.7,0.2,1.1,2,0,15.54
Marko Jaric,MIN,PG,70,22.2,5.3,1.9,4.6,41.8,0.5,1.2,37.6,1.0,1.3,76.1,2.6,2.1,1.3,1.1,0.2,0,0,9.57
Quinton Ross,LAC,SF,81,21.0,5.2,2.2,4.7,46.7,0.0,0.1,20.0,0.8,1.1,78.2,2.3,1.1,0.4,0.9,0.4,0,0,10.54
Carlos Delfino,DET,SG,82,16.7,5.2,1.9,4.6,41.5,0.6,1.7,33.3,0.9,1.1,78.7,3.2,1.1,0.7,0.6,0.1,0,0,12.83
Tyrus Thomas,CHI,PF,72,13.4,5.2,1.9,3.9,47.5,0.0,0.0,0.0,1.5,2.4,60.6,3.7,0.6,1.3,0.6,1.1,2,0,14.80
Francisco Elson,SA,C,70,19.0,5.0,2.1,4.0,51.1,0.0,0.0,0.0,0.9,1.1,77.5,4.8,0.8,1.2,0.4,0.8,1,0,11.26
Beno Udrih,SA,PG,73,13.0,4.7,1.7,4.7,36.9,0.5,1.6,28.7,0.7,0.8,88.3,1.1,1.7,0.8,0.4,0.0,0,0,10.31
Mickael Gelabale,SEA,SF,70,17.7,4.6,1.7,3.8,46.2,0.2,0.7,23.4,0.9,1.2,80.5,2.5,0.8,0.7,0.3,0.3,0,0,9.85
Kendrick Perkins,BOS,C,72,21.9,4.5,1.8,3.7,49.1,0.0,0.0,0.0,0.8,1.4,60.0,5.2,1.3,1.6,0.3,1.3,5,0,9.49
Jordan Farmar,LAL,PG,72,15.1,4.4,1.7,4.1,42.2,0.6,1.9,32.8,0.4,0.5,71.1,1.7,1.9,1.0,0.6,0.1,0,0,10.79
Fabricio Oberto,SA,C,79,17.3,4.4,2.0,3.6,56.2,0.0,0.0,0.0,0.4,0.6,64.7,4.7,0.9,0.9,0.3,0.3,3,0,11.99
Jake Voskuhl,CHA,C,73,14.3,4.4,1.7,3.5,47.5,0.0,0.0,0.0,1.1,1.5,68.1,3.5,0.6,0.8,0.4,0.3,1,0,11.01
Jeff Foster,IND,PF,75,23.2,4.3,1.6,3.5,46.9,0.0,0.0,0.0,1.0,1.6,63.9,8.1,0.8,0.9,0.8,0.5,1,0,13.07
Sasha Vujacic,LAL,SG,73,12.8,4.3,1.4,3.7,39.2,0.8,2.2,37.3,0.6,0.7,87.8,1.5,0.9,0.4,0.6,0.0,0,0,11.67
Eric Snow,CLE,PG,82,23.5,4.2,1.6,4.0,41.7,0.0,0.0,0.0,0.9,1.4,63.7,2.3,4.0,1.4,0.7,0.2,1,0,8.67
Greg Buckner,DAL,SG,76,18.1,4.0,1.6,3.9,41.1,0.4,1.4,31.1,0.4,0.4,79.4,2.1,0.9,0.5,0.6,0.1,0,0,7.77
Thabo Sefolosha,CHI,SF,71,12.2,3.6,1.5,3.6,42.6,0.2,0.6,35.7,0.3,0.6,51.1,2.2,0.8,0.8,0.5,0.2,1,0,8.52
Dikembe Mutombo,HOU,C,75,17.2,3.1,1.1,2.0,55.6,0.0,0.0,0.0,0.8,1.2,69.0,6.5,0.2,0.5,0.3,1.0,3,0,14.37
Jarron Collins,UTAH,C,82,11.1,2.5,0.9,2.1,44.1,0.0,0.0,0.0,0.7,1.0,65.1,2.1,0.7,0.5,0.2,0.1,0,0,8.01
DeSagana Diop,DAL,C,81,18.3,2.3,0.9,1.9,47.0,0.0,0.0,0.0,0.6,1.1,55.8,5.4,0.4,0.8,0.5,1.4,1,0,10.62
Jason Collins,NJ,C,80,23.1,2.1,0.7,1.9,36.4,0.0,0.0,0.0,0.7,1.6,46.5,4.0,0.6,0.9,0.5,0.5,0,0,3.02
