PLAYER,Team,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
Emmanuel Mudiay,DEN,PG,64,19.4,8.6,3.2,8.2,38.8,0.7,2.3,31.8,1.5,2.0,76.0,2.4,3.2,1.8,0.6,0.2,1,0,11.51
Fred VanVleet,TOR,SG,76,20.0,8.6,3.1,7.2,42.6,1.4,3.4,41.4,1.1,1.3,83.2,2.4,3.2,1.0,0.9,0.3,0,0,15.90
Danny Green,SA,SG,70,25.6,8.6,3.1,8.0,38.7,1.7,4.6,36.3,0.7,0.9,76.9,3.6,1.6,1.1,0.9,1.1,0,0,11.38
Alex Len,PHX,C,69,20.2,8.5,3.1,5.5,56.6,0.0,0.0,33.3,2.3,3.3,68.4,7.5,1.2,1.1,0.4,0.9,12,0,19.37
Dwight Powell,DAL,PF,79,21.2,8.5,3.2,5.4,59.3,0.4,1.1,33.3,1.7,2.3,71.9,5.6,1.2,0.7,0.8,0.4,5,0,18.82
Jerami Grant,OKC,PF,81,20.3,8.4,3.0,5.6,53.5,0.4,1.4,29.1,2.0,3.0,67.5,3.9,0.7,0.7,0.4,1.0,2,0,16.19
Garrett Temple,SAC,SG,65,24.8,8.4,3.1,7.3,41.8,1.4,3.5,39.2,0.9,1.2,76.9,2.3,1.9,1.2,0.9,0.4,0,0,10.29
Marcin Gortat,WSH,C,82,25.3,8.4,3.5,6.8,51.8,0.0,0.0,0.0,1.3,2.0,67.5,7.6,1.8,1.2,0.5,0.7,15,0,14.70
Devin Harris,DAL,G,71,18.9,8.4,2.6,6.4,41.2,1.1,3.2,34.8,2.0,2.4,83.5,1.8,2.1,1.1,0.7,0.2,0,0,13.08
Jerian Grant,CHI,G,74,22.8,8.4,2.8,6.8,41.6,0.8,2.5,32.6,1.9,2.5,74.5,2.3,4.6,1.2,0.9,0.1,5,0,14.30
JR Smith,CLE,G,80,28.1,8.3,3.0,7.4,40.3,1.8,4.8,37.5,0.5,0.7,69.6,2.9,1.8,1.0,0.9,0.1,0,0,8.48
Rajon Rondo,NO,PG,65,26.2,8.3,3.6,7.6,46.8,0.8,2.3,33.3,0.4,0.7,54.3,4.0,8.2,2.3,1.1,0.2,15,2,15.28
Evan Turner,POR,SG,79,25.7,8.2,3.3,7.3,44.7,0.5,1.7,31.8,1.2,1.4,85.0,3.1,2.2,1.3,0.6,0.4,0,0,9.88
Jarrett Allen,BKN,C,72,20.0,8.2,3.3,5.5,58.9,0.1,0.2,33.3,1.6,2.0,77.6,5.4,0.7,1.1,0.4,1.2,4,0,17.56
Dejounte Murray,SA,PG,81,21.5,8.1,3.3,7.5,44.3,0.1,0.4,26.5,1.3,1.8,70.9,5.7,2.9,1.7,1.2,0.4,7,0,15.09
Delon Wright,TOR,PG,69,20.8,8.0,2.9,6.3,46.5,0.8,2.2,36.6,1.4,1.7,82.9,2.9,2.9,1.1,1.0,0.5,1,0,16.49
David Nwaba,CHI,SG,70,23.5,7.9,2.9,6.0,47.8,0.3,0.7,34.6,1.9,2.9,65.5,4.7,1.5,1.1,0.8,0.4,3,0,12.26
Cory Joseph,IND,PG,82,27.0,7.9,3.1,7.4,42.4,0.8,2.3,35.3,0.9,1.1,74.5,3.2,3.2,1.1,1.0,0.2,1,0,10.99
Kyle Anderson,SA,SF,74,26.7,7.9,3.1,5.9,52.7,0.3,0.8,33.3,1.4,2.0,71.2,5.4,2.7,1.3,1.6,0.8,6,0,15.91
Josh Hart,LAL,SG,63,23.2,7.9,2.8,6.0,46.9,1.2,3.1,39.6,1.0,1.5,70.2,4.2,1.3,0.7,0.7,0.3,8,0,12.25
Tyler Ulis,PHX,G,71,23.4,7.8,3.0,7.8,38.8,0.6,2.1,28.8,1.2,1.4,83.2,1.8,4.4,1.8,1.0,0.1,4,0,10.13
Justise Winslow,MIA,SF,68,24.7,7.8,3.0,7.2,42.4,0.7,1.9,38.0,1.0,1.5,63.5,5.4,2.2,1.1,0.8,0.5,2,0,11.56
Doug McDermott,NY,SF,81,21.8,7.8,2.9,6.3,46.7,1.1,2.7,42.6,0.8,1.0,79.0,2.5,1.0,0.7,0.2,0.2,0,0,10.46
Darius Miller,NO,SF,82,23.7,7.8,2.6,5.9,44.4,1.8,4.4,41.1,0.7,0.8,86.6,2.0,1.4,0.7,0.3,0.2,0,0,9.32
Jarell Martin,MEM,F,73,22.8,7.7,3.0,6.8,44.6,0.5,1.3,34.7,1.2,1.6,76.7,4.4,1.0,1.2,0.5,0.7,2,0,10.52
Marquese Chriss,PHX,PF,72,21.2,7.7,2.8,6.6,42.3,0.8,2.6,29.5,1.3,2.2,60.8,5.5,1.2,1.5,0.7,1.0,5,0,11.14
Alec Burks,UTAH,SG,64,16.5,7.7,2.7,6.5,41.1,0.7,2.2,33.1,1.7,1.9,86.3,3.0,1.0,0.9,0.6,0.1,0,0,13.13
Mario Chalmers,MEM,G,66,21.5,7.7,2.5,6.7,37.9,0.8,2.9,27.7,1.8,2.1,85.5,2.4,3.0,1.8,1.2,0.2,1,0,10.39
Luke Kennard,DET,SG,73,20.0,7.6,2.8,6.4,44.3,1.1,2.7,41.5,0.9,1.0,85.5,2.4,1.7,0.9,0.6,0.2,1,0,12.19
Luc Mbah a Moute,HOU,F,61,25.6,7.5,2.7,5.7,48.1,1.0,2.8,36.4,1.1,1.6,68.4,3.0,0.9,1.1,1.2,0.4,0,0,10.29
Jarrett Jack,NY,G,62,25.0,7.5,3.0,7.1,42.7,0.4,1.4,29.1,1.0,1.2,84.0,3.1,5.6,1.9,0.6,0.1,3,1,11.50
Ian Clark,NO,G,74,19.6,7.4,3.0,6.7,44.8,0.8,2.6,31.8,0.6,0.8,76.3,1.7,1.5,0.8,0.4,0.1,0,0,9.45
Pascal Siakam,TOR,PF,81,20.7,7.3,3.1,6.1,50.8,0.4,1.6,22.0,0.7,1.1,62.1,4.5,2.0,0.8,0.8,0.5,0,0,14.54
Nick Young,GS,G,80,17.4,7.3,2.5,6.1,41.2,1.5,4.1,37.7,0.7,0.8,86.2,1.6,0.5,0.5,0.5,0.1,0,0,10.10
Tomas Satoransky,WSH,SG,73,22.5,7.2,2.8,5.3,52.3,0.6,1.4,46.5,1.0,1.3,78.1,3.2,3.9,1.1,0.7,0.2,0,0,15.35
Kyle O'Quinn,NY,C,77,18.0,7.1,2.9,5.0,58.3,0.1,0.2,23.5,1.3,1.6,77.2,6.1,2.1,1.3,0.5,1.3,8,0,20.01
James Ennis III,MEM,SF,72,22.3,7.1,2.5,5.3,47.4,0.7,2.1,33.3,1.3,1.6,83.6,3.1,1.0,0.8,0.7,0.3,1,0,11.66
Mason Plumlee,DEN,PF,74,19.5,7.1,3.0,5.0,60.1,0.0,0.0,0.0,1.1,2.4,45.8,5.4,1.9,1.4,0.7,1.1,3,0,17.00
Bryn Forbes,SA,SG,80,19.0,6.9,2.6,6.2,42.1,1.1,2.9,39.0,0.6,0.9,66.7,1.4,1.0,0.5,0.4,0.0,0,0,9.19
Jakob Poeltl,TOR,C,82,18.6,6.9,3.1,4.7,65.9,0.0,0.0,50.0,0.7,1.2,59.4,4.8,0.7,1.0,0.5,1.2,4,0,17.55
Bam Adebayo,MIA,C,69,19.8,6.9,2.5,4.9,51.2,0.0,0.1,0.0,1.9,2.6,72.1,5.5,1.5,1.0,0.5,0.6,7,0,15.74
Raymond Felton,OKC,G,82,16.6,6.9,2.7,6.7,40.7,1.0,2.8,35.4,0.4,0.5,81.8,1.9,2.5,0.9,0.6,0.2,0,0,13.11
Tony Snell,MIL,SG,75,27.4,6.9,2.5,5.7,43.5,1.4,3.6,40.3,0.5,0.6,79.2,1.9,1.3,0.5,0.6,0.4,0,0,8.49
Shelvin Mack,ORL,G,69,19.8,6.9,2.6,6.0,43.0,0.7,2.0,34.5,1.0,1.4,71.1,2.4,3.9,1.3,0.8,0.1,1,0,13.35
David West,GS,F,73,13.7,6.8,3.0,5.2,57.1,0.0,0.1,37.5,0.8,1.1,75.9,3.3,1.9,1.1,0.6,1.0,0,0,21.01
Nemanja Bjelica,MIN,PF,67,20.5,6.8,2.6,5.5,46.1,1.1,2.7,41.5,0.5,0.7,80.0,4.1,1.3,0.8,0.7,0.2,1,0,12.62
Kosta Koufos,SAC,C,71,19.6,6.7,3.1,5.5,57.1,0.0,0.0,0.0,0.5,1.0,44.6,6.6,1.2,0.7,0.7,0.5,6,0,17.56
Malik Monk,CHA,SG,63,13.5,6.7,2.4,6.7,36.0,1.3,3.9,34.2,0.5,0.6,84.2,1.0,1.4,0.8,0.3,0.1,0,0,10.32
Tyler Zeller,BKN,C,66,16.8,6.7,2.8,5.1,56.0,0.2,0.4,35.7,0.9,1.2,72.2,4.6,0.7,0.7,0.2,0.5,0,0,16.01
Justin Jackson,SAC,SF,68,22.1,6.7,2.7,6.2,44.2,0.8,2.7,30.8,0.4,0.5,72.2,2.8,1.1,0.6,0.4,0.2,0,0,9.25
Isaiah Taylor,ATL,G,67,17.4,6.6,2.4,5.8,41.8,0.3,1.2,25.0,1.5,2.1,70.2,1.4,3.1,1.3,0.5,0.1,0,0,10.94
Maurice Harkless,POR,SF,59,21.4,6.5,2.5,5.0,49.5,0.8,2.0,41.5,0.7,1.0,71.2,2.7,0.9,0.7,0.8,0.7,0,0,12.59
Dragan Bender,PHX,SF,82,25.2,6.5,2.3,5.9,38.6,1.4,3.9,36.6,0.5,0.6,76.5,4.4,1.6,1.4,0.3,0.6,3,0,7.11
Jodie Meeks,WSH,G,77,14.5,6.3,2.0,5.1,39.9,0.9,2.7,34.3,1.3,1.5,86.3,1.6,0.9,0.5,0.4,0.1,0,0,12.44
Trevor Booker,BKN/PHI,F,68,17.0,6.3,2.6,5.0,51.6,0.1,0.5,24.2,1.0,1.4,71.0,4.7,1.2,0.9,0.4,0.3,4,0,14.91
T.J. McConnell,PHI,PG,76,22.4,6.3,2.8,5.5,49.9,0.4,0.8,43.5,0.4,0.5,79.5,3.0,4.0,1.5,1.2,0.2,2,1,12.51
Langston Galloway,DET,SG,58,14.9,6.2,2.2,5.9,37.1,1.3,3.8,34.4,0.6,0.7,80.5,1.6,1.0,0.3,0.6,0.1,0,0,12.27
PJ Tucker,HOU,PF,82,27.8,6.1,2.1,5.4,39.0,1.4,3.8,37.1,0.5,0.7,71.7,5.6,0.9,0.9,1.0,0.3,3,0,8.36
Andre Iguodala,GS,SG,64,25.4,6.0,2.3,5.0,46.3,0.5,1.8,28.2,0.9,1.4,63.2,3.8,3.3,1.0,0.8,0.6,0,0,11.22
Aron Baynes,BOS,C,81,18.3,6.0,2.6,5.5,47.1,0.0,0.3,14.3,0.7,1.0,75.6,5.4,1.1,1.0,0.3,0.6,4,0,12.09
Gorgui Dieng,MIN,C,79,16.9,5.9,2.4,4.9,47.9,0.2,0.8,31.1,1.0,1.3,77.5,4.6,0.9,0.7,0.6,0.5,2,0,14.69
Frank Ntilikina,NY,PG,78,21.9,5.9,2.3,6.4,36.4,0.6,2.0,31.8,0.6,0.9,72.1,2.3,3.2,1.7,0.8,0.2,1,0,7.11
Davis Bertans,SA,SF,77,14.1,5.9,2.1,4.8,44.0,1.2,3.3,37.3,0.5,0.6,81.6,2.0,1.0,0.5,0.3,0.4,0,0,14.13
OG Anunoby,TOR,SF,74,20.0,5.9,2.2,4.7,47.1,1.0,2.7,37.1,0.5,0.8,62.9,2.5,0.7,0.6,0.7,0.2,0,0,10.00
Quincy Acy,BKN,F,70,19.4,5.9,1.9,5.2,35.6,1.5,4.2,34.9,0.7,0.9,81.7,3.7,0.8,0.9,0.5,0.4,0,0,8.23
Deyonta Davis,MEM,F,62,15.2,5.8,2.6,4.3,60.8,0.0,0.0,0.0,0.6,0.9,66.7,4.0,0.6,0.5,0.2,0.6,1,0,16.69
Jonas Jerebko,UTAH,F,74,15.3,5.8,2.1,4.6,46.6,0.9,2.1,41.4,0.6,0.8,80.7,3.3,0.6,0.4,0.3,0.2,0,0,13.25
Dante Cunningham,NO,F,73,21.4,5.7,2.2,5.0,45.1,0.8,2.3,34.5,0.4,0.7,59.6,4.1,0.7,0.5,0.5,0.4,1,0,10.00
Bismack Biyombo,ORL,C,82,18.2,5.7,2.2,4.3,52.0,0.0,0.0,0.0,1.2,1.9,65.0,5.7,0.8,1.0,0.3,1.2,7,0,14.15
Shaun Livingston,GS,G,71,15.9,5.5,2.4,4.8,50.1,0.0,0.1,0.0,0.7,0.9,82.0,1.8,2.0,0.8,0.5,0.3,0,0,11.64
Norman Powell,TOR,SG,70,15.2,5.5,2.1,5.3,40.1,0.8,2.7,28.5,0.5,0.6,82.1,1.7,1.3,0.9,0.5,0.2,0,0,8.57
Wesley Johnson,LAC,F,74,20.1,5.4,2.0,5.0,40.8,0.8,2.4,33.9,0.6,0.8,74.1,2.9,0.8,0.7,1.0,0.8,1,0,9.81
Zaza Pachulia,GS,C,69,14.1,5.4,2.2,3.8,56.4,0.0,0.0,0.0,1.1,1.3,80.6,4.7,1.6,1.0,0.6,0.2,2,0,17.00
Vince Carter,SAC,SG,58,17.7,5.4,2.0,4.9,40.3,1.0,2.8,34.5,0.5,0.6,75.7,2.6,1.2,0.6,0.7,0.4,0,0,10.80
Pat Connaughton,POR,SG,82,18.1,5.4,2.0,4.8,42.3,0.9,2.6,35.2,0.5,0.5,84.1,2.0,1.1,0.5,0.3,0.3,0,0,9.35
Maxi Kleber,DAL,PF,72,16.8,5.4,2.1,4.3,48.9,0.6,1.8,31.3,0.6,0.8,74.6,3.3,0.7,0.4,0.4,0.7,1,0,13.45
Ed Davis,POR,C,78,18.9,5.3,2.2,3.7,58.2,0.0,0.0,0.0,0.9,1.4,66.7,7.4,0.5,0.8,0.4,0.7,6,0,15.55
Corey Brewer,LAL,F,72,16.8,5.3,2.0,4.4,44.9,0.4,1.5,28.2,0.9,1.3,72.2,2.1,0.9,0.7,1.1,0.2,0,0,11.19
Daniel Theis,BOS,PF,63,14.8,5.3,2.0,3.7,54.1,0.3,0.9,31.0,1.0,1.3,75.3,4.3,0.9,0.9,0.5,0.8,2,0,16.16
Tyus Jones,MIN,PG,82,17.9,5.1,1.8,4.0,45.7,0.5,1.6,34.9,0.9,1.0,87.7,1.6,2.8,0.7,1.2,0.1,0,0,14.10
Royce O'Neale,UTAH,SF,69,16.7,5.0,1.7,4.1,42.3,0.6,1.7,35.6,0.9,1.1,80.3,3.4,1.4,0.8,0.5,0.2,1,0,10.84
Thon Maker,MIL,PF,74,16.7,4.8,1.8,4.3,41.1,0.4,1.4,29.8,0.9,1.3,69.9,3.0,0.6,0.6,0.5,0.7,0,0,10.22
JaVale McGee,GS,C,65,9.5,4.8,2.1,3.4,62.1,0.0,0.1,0.0,0.6,0.8,73.1,2.6,0.5,0.4,0.3,0.9,0,0,22.39
Ian Mahinmi,WSH,C,77,14.9,4.8,1.8,3.2,55.6,0.0,0.0,0.0,1.2,1.7,70.3,4.1,0.7,1.3,0.5,0.5,1,0,12.25
Alex Abrines,OKC,G,75,15.1,4.7,1.5,3.9,39.5,1.1,2.9,38.0,0.5,0.6,84.8,1.5,0.4,0.3,0.5,0.1,0,0,9.03
Amir Johnson,PHI,F,74,15.8,4.6,1.9,3.5,53.8,0.1,0.4,31.3,0.7,1.1,61.2,4.5,1.6,0.7,0.6,0.6,1,0,14.90
Zach Collins,POR,PF,66,15.8,4.4,1.7,4.4,39.8,0.5,1.7,31.0,0.4,0.6,64.3,3.3,0.8,0.9,0.3,0.5,0,0,7.56
Treveon Graham,CHA,SG,63,16.7,4.3,1.5,3.5,43.4,0.6,1.5,41.2,0.7,0.9,69.5,1.9,0.9,0.4,0.5,0.0,0,0,9.00
Sam Dekker,LAC,F,73,12.1,4.2,1.8,3.5,49.4,0.1,0.8,16.7,0.5,0.8,66.1,2.4,0.5,0.5,0.3,0.1,0,0,11.56
Lance Thomas,NY,F,73,18.5,4.1,1.4,3.7,38.2,0.7,1.7,40.3,0.6,0.7,83.0,2.4,0.6,0.6,0.4,0.2,0,0,6.33
Kevon Looney,GS,PF,66,13.8,4.0,1.7,2.9,58.0,0.0,0.1,20.0,0.6,1.2,54.5,3.3,0.6,0.5,0.5,0.8,0,0,14.82
Cedi Osman,CLE,SF,61,11.0,3.9,1.5,3.0,48.4,0.5,1.4,36.8,0.4,0.8,56.5,2.0,0.7,0.5,0.4,0.0,0,0,11.06
Patrick Patterson,OKC,PF,82,15.5,3.9,1.3,3.2,39.8,0.8,2.1,38.6,0.5,0.6,87.0,2.4,0.7,0.4,0.6,0.3,0,0,10.00
Sindarius Thornwell,LAC,G,73,15.8,3.9,1.4,3.2,42.9,0.3,0.8,37.7,0.8,1.2,67.0,1.9,0.9,0.7,0.7,0.3,0,0,8.22
Wes Iwundu,ORL,SF,62,16.5,3.7,1.5,3.5,42.7,0.1,0.7,19.6,0.5,0.8,72.3,2.2,0.9,0.5,0.5,0.2,0,0,7.83
Salah Mejri,DAL,C,61,12.0,3.5,1.4,2.2,64.2,0.0,0.0,0.0,0.6,1.1,57.6,4.0,0.6,0.6,0.4,1.1,1,0,17.81
Malik Beasley,DEN,SG,62,9.5,3.2,1.2,2.9,41.0,0.5,1.3,34.1,0.4,0.5,66.7,1.1,0.5,0.4,0.2,0.1,0,0,9.03
Terrance Ferguson,OKC,SG,61,12.5,3.1,1.1,2.8,41.4,0.7,2.0,33.3,0.1,0.2,90.0,0.8,0.3,0.2,0.4,0.2,0,0,7.43
Tim Frazier,WSH,PG,59,14.2,3.0,1.2,2.9,39.5,0.3,0.9,30.4,0.4,0.5,76.7,1.9,3.3,1.0,0.8,0.1,0,0,11.32
Semi Ojeleye,BOS,PF,73,15.8,2.7,0.9,2.6,34.6,0.5,1.7,32.0,0.3,0.6,61.0,2.2,0.3,0.3,0.3,0.1,0,0,4.57
Ekpe Udoh,UTAH,F,63,12.9,2.6,1.0,1.9,50.0,0.0,0.0,0.0,0.7,0.9,75.0,2.4,0.8,0.3,0.7,1.2,0,0,15.19
Josh Huestis,OKC,F,69,14.2,2.3,0.9,2.6,33.0,0.5,1.7,28.7,0.1,0.3,30.0,2.3,0.3,0.4,0.2,0.6,0,0,5.39
Brandon Paul,SA,G,64,9.0,2.3,0.9,2.0,43.3,0.2,0.8,27.8,0.3,0.7,51.2,1.1,0.6,0.5,0.4,0.1,0,0,7.48
Eric Moreland,DET,C,67,12.0,2.1,1.0,1.8,54.1,0.0,0.0,0.0,0.2,0.4,37.9,4.1,1.2,0.6,0.5,0.8,2,0,13.99
DeAndre Liggins,MIL,G,58,12.5,1.7,0.7,1.8,37.7,0.3,0.9,35.8,0.0,0.1,40.0,1.3,0.8,0.3,0.6,0.2,0,0,5.97
