PLAYER,Team,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
Wayne Ellington,MIN,SG,76,18.2,6.6,2.5,5.9,42.4,0.8,2.1,39.5,0.8,0.9,87.1,2.1,1.0,1.0,0.3,0.1,0,0,9.68
Charlie Bell,MIL,SG,71,22.7,6.5,2.4,6.2,38.1,1.0,2.8,36.5,0.7,0.9,71.6,1.9,1.5,0.8,0.5,0.2,0,0,7.92
D.J. Augustin,CHA,PG,80,18.4,6.4,2.1,5.4,38.6,0.9,2.2,39.3,1.3,1.6,77.9,1.2,2.4,0.9,0.6,0.1,0,0,11.19
Roger Mason Jr.,SA,SG,79,19.2,6.3,2.4,6.3,38.9,1.1,3.3,33.3,0.3,0.4,79.4,2.1,1.7,0.7,0.4,0.2,0,0,9.70
Serge Ibaka,OKC,PF,73,18.1,6.3,2.8,5.1,54.3,0.0,0.0,50.0,0.8,1.3,63.0,5.4,0.1,0.9,0.3,1.3,4,0,15.28
Amir Johnson,TOR,F,82,17.7,6.2,2.5,4.1,62.3,0.0,0.0,0.0,1.2,1.8,63.8,4.8,0.6,0.8,0.5,0.8,2,0,16.69
Luc Mbah a Moute,MIL,F,73,25.6,6.2,2.4,5.1,48.0,0.1,0.2,35.3,1.3,1.8,69.9,5.5,1.1,1.0,0.8,0.5,4,0,11.87
Ryan Hollins,MIN,C,73,16.8,6.1,2.3,4.2,55.8,0.0,0.0,0.0,1.5,2.2,69.0,2.8,0.7,1.3,0.3,0.5,0,0,11.08
Carlos Arroyo,MIA,PG,72,22.0,6.1,2.5,5.2,47.5,0.1,0.3,28.0,1.1,1.3,84.4,1.8,3.1,0.8,0.5,0.1,1,0,12.38
Jason Williams,ORL,PG,82,20.8,6.0,2.3,5.2,44.4,1.0,2.7,38.0,0.4,0.5,75.6,1.5,3.6,1.1,0.6,0.0,1,0,12.92
Juwan Howard,POR,PF,73,22.4,6.0,2.6,5.1,50.9,0.0,0.0,0.0,0.8,1.0,78.6,4.6,0.8,1.0,0.4,0.1,2,0,9.99
Thabo Sefolosha,OKC,SF,82,28.6,6.0,2.4,5.4,44.0,0.5,1.6,31.3,0.7,1.1,67.4,4.7,1.8,1.1,1.2,0.6,3,0,9.81
Chris Andersen,DEN,PF,76,22.3,5.9,1.9,3.3,56.6,0.0,0.0,0.0,2.2,3.1,69.5,6.4,0.4,0.8,0.6,1.9,4,0,15.88
Nick Collison,OKC,F,75,20.8,5.9,2.4,4.1,58.9,0.0,0.1,25.0,1.0,1.4,69.2,5.1,0.5,0.8,0.5,0.6,2,0,13.14
Antonio McDyess,SA,PF,77,21.0,5.8,2.7,5.6,47.9,0.0,0.0,0.0,0.5,0.7,63.2,5.9,1.1,1.0,0.6,0.4,3,0,12.29
Maurice Evans,ATL,SG,79,16.7,5.7,2.2,5.0,44.5,0.7,2.1,33.7,0.6,0.8,75.4,1.9,0.6,0.3,0.4,0.2,0,0,12.21
Damien Wilkins,MIN,SG,80,19.8,5.6,2.1,4.8,43.3,0.2,0.8,29.5,1.3,1.6,79.8,3.1,1.7,1.0,0.8,0.3,3,0,11.49
Jared Jeffries,NY,PF,70,25.6,5.3,2.0,4.5,43.9,0.3,1.0,29.6,1.1,1.7,62.5,4.1,1.4,1.1,0.9,1.0,2,0,9.78
James Posey,NO,SF,77,22.5,5.2,1.6,4.5,36.5,1.1,3.1,33.5,0.9,1.0,82.5,4.3,1.5,0.7,0.5,0.2,0,0,8.74
DeAndre Jordan,LAC,C,70,16.2,4.8,2.1,3.4,60.5,0.0,0.0,0.0,0.7,1.8,37.5,5.0,0.3,1.1,0.2,0.9,8,0,12.70
Eric Maynor,UTAH,PG,81,15.7,4.7,1.9,4.5,41.8,0.3,0.9,31.0,0.6,0.9,72.2,1.6,3.3,1.0,0.5,0.1,3,0,11.84
Lou Amundson,PHX,PF,79,14.8,4.7,1.9,3.5,55.1,0.0,0.0,0.0,0.8,1.6,54.5,4.4,0.4,0.7,0.3,0.9,2,0,14.44
Keith Bogans,SA,SG,79,19.7,4.4,1.5,3.8,40.3,0.9,2.5,35.7,0.5,0.6,74.0,2.2,1.2,0.7,0.6,0.2,0,0,7.68
Chuck Hayes,HOU,PF,82,21.6,4.4,2.0,4.0,48.9,0.0,0.0,0.0,0.4,0.8,54.5,5.7,1.7,0.9,0.9,0.5,4,0,11.69
Zaza Pachulia,ATL,C,78,14.0,4.3,1.5,3.2,48.8,0.0,0.1,0.0,1.2,1.8,65.0,3.8,0.5,0.7,0.5,0.4,1,0,13.13
Stephen Graham,CHA,SF,70,11.5,4.2,1.7,3.4,49.6,0.2,0.7,32.0,0.6,0.9,64.6,1.9,0.3,0.5,0.3,0.1,0,0,11.22
Sasha Pavlovic,MIN,SG,71,12.4,3.7,1.5,4.2,36.3,0.5,1.7,29.7,0.1,0.4,38.5,1.6,0.8,0.7,0.3,0.1,0,0,5.40
Marcin Gortat,ORL,C,81,13.4,3.6,1.5,2.8,53.3,0.0,0.0,0.0,0.6,0.9,68.0,4.2,0.2,0.6,0.2,0.9,0,0,13.88
Jeff Teague,ATL,PG,71,10.1,3.2,1.3,3.2,39.6,0.1,0.5,21.9,0.6,0.7,83.7,0.9,1.7,0.7,0.5,0.2,1,0,11.07
Kurt Thomas,MIL,PF,70,15.0,3.0,1.4,3.0,47.6,0.0,0.0,0.0,0.2,0.2,80.0,4.2,0.7,0.7,0.4,0.7,1,0,9.93
DeMarre Carroll,MEM,SF,71,11.2,2.9,1.2,3.1,39.6,0.0,0.1,0.0,0.5,0.7,62.3,2.1,0.5,0.3,0.4,0.1,0,0,8.54
Joel Anthony,MIA,C,80,16.5,2.7,1.0,2.0,47.8,0.0,0.0,0.0,0.8,1.2,71.7,3.1,0.2,0.6,0.3,1.4,0,0,10.26
